HUC10,HUC12,damID,streamID,reachID,Strahler,fr_StaStr,to_EndStr,fr_StaRea,to_EndRea,to_outlet,MIvalid,Z,MaxElev,Drainage,INFLOW_VOL,damLength,damOrient,PROC_CODE,VOL_1,AREA_1,V_A_1,V_LEN_1,V_STO_1,VOL_2,AREA_2,V_A_2,V_LEN_2,V_STO_2,VOL_3,AREA_3,V_A_3,V_LEN_3,V_STO_3,VOL_4,AREA_4,V_A_4,V_LEN_4,V_STO_4,VOL_5,AREA_5,V_A_5,V_LEN_5,V_STO_5,VOLmax,AREAmax,Vmax_Amax,Vmax_LEN,Vmax_STO,maxH,reachWid,B_orif,H_orif,_FID
Volga,Hewett,301092,30316,30359,3,220.000000000000000,579.279999999999000,151.250000000000000,266.790000000000000,13363.419164485800000,1,319.876800500000000,324.999239400000000,475053,90497.596499999900000,55.651427069999900,200,1,82.241332159999900,186.694012200000000,0.440514033000000,1.477793769000000,0.000908768000000,382,449,1,7,0,1074,996,1,19,0,2466,1822,1,44,0,4672,2505,2,84,0,4982.815760000000000,2512.056872999990000,1.983560091000000,89.536172250000000,0.055060200000000,5.122438904000000,3,0.6,0.300000000000000,722
Volga,Hewett,301093,30316,30359,3,320.000000000000000,479.279999999999000,251.250000000000000,166.789999999999000,13263.419164485800000,1,314.985748300000000,320.092019699999000,513845,97887.472500000000000,43.625535630000000,100,1,54.178166030000000,134.068892199999000,0.404106912000000,1.241891137000000,0.000553474000000,245,269,1,6,0,624,500,1,14,0,1322,973,1,30,0,2687,1748,2,62,0,2876.255778000000000,1764.337596999990000,1.630218493000000,65.930555040000000,0.029383288000000,5.106271362000000,3,0.6,0.300000000000000,723
Volga,Hewett,301094,30316,30359,3,420.000000000000000,379.279999999999000,351.250000000000000,66.790000000000000,13163.419164485800000,1,311.790954600000000,314.710377999999000,539196,102716.838000000000000,13.187756620000000,100,1,27.082057079999900,64.495616530000000,0.419905391000000,2.053575741000000,0.000263657000000,170,248,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.394224800000000,440.834493000000000,1.153254187000000,38.550470679999900,0.004949473000000,2.919423365000000,4,0.8,0.350000000000000,724
Volga,Hewett,301095,30316,30360,3,520.000000000000000,279.279999999999000,33.210000000000000,279.279999999999000,13063.414748135400000,1,309.644104000000000,314.733333500000000,763380,145423.890000000000000,60.778584360000000,300,1,97.672172300000000,214.918915099999000,0.454460568000000,1.607016243000000,0.000671638000000,542,774,1,9,0,1804,1944,1,30,0,4509,3526,1,74,0,9126,5410,2,150,0,9614.188686999990000,5443.718050000000000,1.766107024000000,158.183820700000000,0.066111481000000,5.089229483000000,4,0.8,0.350000000000000,725
Volga,Hewett,301096,30316,30360,3,620.000000000000000,179.280000000000000,133.210000000000000,179.280000000000000,12963.414748135400000,1,306.752319300000000,311.842912099999000,783825,149318.662500000000000,44.247321440000000,300,1,51.084537769999900,156.663711799999000,0.326077668000000,1.154522717000000,0.000342118000000,366,556,1,8,0,1300,1467,1,29,0,3386,2781,1,77,0,6871,4074,2,155,0,7246.131456000000000,4096.177736999990000,1.768998301000000,163.764296199999000,0.048527969000000,5.090592804000000,4,0.8,0.350000000000000,726
Volga,Hewett,301097,30316,30360,3,720.000000000000000,79.280000000000000,233.210000000000000,79.280000000000000,12863.414748135400000,1,304.972656299999000,306.136724500000000,809176,154148.027999999000000,10.652044380000000,300,1,109.657630499999000,301.866625999999000,0.363265167000000,10.294514980000000,0.000711379000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.553839100000000,330.181849800000000,0.495344730000000,15.354220590000000,0.001061018000000,1.164068212000000,4,0.8,0.350000000000000,727
Volga,Hewett,301098,30317,30361,3,20.000000000000000,852.340000000000000,20.000000000000000,641.730000000000000,5380.181375189610000,1,306.200622599999000,311.275514100000000,250718,47761.779000000000000,57.127757129999900,300,1,29.770424110000000,99.673865210000000,0.298678335000000,0.521120128000000,0.000623311000000,312,502,1,5,0,1078,1299,1,19,0,2934,2428,1,51,0,6106,3768,2,107,0,6391.070464000000000,3797.396902999990000,1.683013556000000,111.873295700000000,0.133811399000000,5.074891534000000,3,0.6,0.300000000000000,728
Volga,Hewett,301099,30317,30361,3,120.000000000000000,752.340000000000000,120.000000000000000,541.730000000000000,5280.181375189610000,1,303.380950900000000,308.471803599999000,269347,51310.603499999900000,68.099435249999900,100,1,17.430794280000000,44.287671340000000,0.393581188000000,0.255960923000000,0.000339711000000,147,281,1,2,0,628,768,1,9,0,2006,2197,1,29,0,5123,3816,1,75,0,5473.889231000000000,3839.686228000000000,1.425608476000000,80.380831509999900,0.106681443000000,5.090852659000000,3,0.6,0.300000000000000,729
Volga,Hewett,301100,30317,30361,3,220.000000000000000,652.340000000000000,220.000000000000000,441.730000000000000,5180.181375189610000,1,301.509582500000000,306.606161100000000,287183,54708.361499999900000,70.850258969999900,200,1,254.738901199999000,361.012256499999000,0.705623969000000,3.595454765000000,0.004656307000000,824,896,1,12,0,2187,1883,1,31,0,4692,3278,1,66,0,9045,5409,2,128,0,9574.325308999990000,5470.787674999990000,1.750081684000000,135.134655100000000,0.175006618000000,5.096578584000000,3,0.6,0.300000000000000,730
Volga,Hewett,301101,30317,30361,3,320.000000000000000,552.340000000000000,320.000000000000000,341.730000000000000,5080.181375189610000,1,297.299255399999000,302.405095399999000,295462,56285.510999999900000,64.900092270000000,300,1,50.469821269999900,100.718405599999000,0.501098295000000,0.777654076000000,0.000896675000000,251,352,1,4,0,767,703,1,12,0,1884,1629,1,29,0,4116,2850,1,63,0,4424.378007999990000,2912.283941000000000,1.519212446000000,68.172137410000000,0.078605985000000,5.105840012000000,3,0.6,0.300000000000000,731
Volga,Hewett,301102,30317,30361,3,420.000000000000000,452.339999999999000,420.000000000000000,241.729999999999000,4980.181375189610000,1,293.424774200000000,298.542598199999000,311611,59361.895499999900000,46.149151310000000,100,1,30.315008620000000,75.249985780000000,0.402857334000000,0.656892007000000,0.000510681000000,153,192,1,3,0,449,433,1,10,0,1053,844,1,23,0,2343,1705,1,51,0,2552.883060000000000,1772.161168999990000,1.440547905000000,55.318093349999900,0.043005417000000,5.117824069000000,4,0.8,0.350000000000000,732
Volga,Hewett,301103,30317,30361,3,520.000000000000000,352.339999999999000,520.000000000000000,141.729999999999000,4880.181375189610000,1,290.266723599999000,295.384569699999000,323519,61630.369500000000000,59.326282040000000,200,1,185.003411800000000,531.195036500000000,0.348277749000000,3.118405627000000,0.003001822000000,1100,1276,1,19,0,2796,2172,1,47,0,5411,3040,2,91,0,8848,3688,2,149,0,9286.361714999990000,3692.627970999990000,2.514838155000000,156.530316699999000,0.150678339000000,5.117846046000000,4,0.8,0.350000000000000,733
Volga,Hewett,301104,30317,30361,3,620.000000000000000,252.340000000000000,620.000000000000000,41.729999999999900,4780.181375189610000,1,285.386535600000000,289.377679999999000,333612,63553.086000000000000,16.825872100000000,100,1,94.043566889999900,170.620256600000000,0.551186411000000,5.589223925000000,0.001479764000000,321,284,1,19,0,669,426,2,40,0,0,0,0,0,0,0,0,0,0,0,1193.820079999990000,589.259787400000000,2.025965636000000,70.951453380000000,0.018784612000000,3.991144354000000,4,0.8,0.350000000000000,734
Volga,Hewett,301105,30317,30362,3,720.000000000000000,152.340000000000000,58.270000000000000,152.340000000000000,4680.177803152800000,1,282.836517300000000,287.932800900000000,378687,72139.873500000000000,69.649214830000000,100,1,77.854428319999900,201.319232000000000,0.386721266000000,1.117807695000000,0.001079215000000,380,413,1,5,0,929,758,1,13,0,2162,1794,1,31,0,4717,3401,1,68,0,5052.850701999990000,3476.599709999990000,1.453388691000000,72.547130850000000,0.070042411000000,5.096283568000000,4,0.8,0.350000000000000,735
Volga,Hewett,301106,30317,30362,3,820.000000000000000,52.340000000000000,158.270000000000000,52.340000000000000,4580.177803152800000,1,280.366302500000000,282.477115299999000,405108,77173.073999999900000,14.298020480000000,300,1,32.541004649999900,117.008540999999000,0.278107943000000,2.275909780000000,0.000421663000000,330,470,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.619869499999000,481.804057600000000,0.798291055000000,26.900218110000000,0.004983861000000,2.110812826000000,4,0.8,0.350000000000000,736
Volga,Hewett,301110,30320,30365,3,20.000000000000000,70.209999999999900,20.000000000000000,70.209999999999900,10619.565164098000000,1,284.176086399999000,285.896526900000000,322127,61365.193500000000000,23.499943399999900,100,1,24.874127179999900,103.420552200000000,0.240514353000000,1.058476046000000,0.000405346000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.899060499999000,277.136896999999000,0.591401081000000,6.974444905000000,0.002670880000000,1.720440474000000,2,0.4,0.250000000000000,737
Volga,Hewett,301111,30321,30366,3,20.000000000000000,577.230000000000000,20.000000000000000,171.159999999999000,5105.070695625330000,1,302.511138899999000,307.625142100000000,185748,35384.993999999900000,83.872294900000000,300,1,34.933050700000000,94.744384240000000,0.368708404000000,0.416502860000000,0.000987228000000,265,417,1,3,0,1007,1122,1,12,0,2544,1999,1,30,0,4983,2777,2,59,0,5302.879353000000000,2781.886472000000000,1.906217024000000,63.225637970000000,0.149862378000000,5.114003151000000,4,0.8,0.350000000000000,738
Volga,Hewett,301112,30321,30366,3,120.000000000000000,477.230000000000000,120.000000000000000,71.159999999999900,5005.070695625330000,1,295.473449700000000,300.553844099999000,202255,38529.577499999800000,15.719601510000000,100,1,13.671706860000000,64.620632169999900,0.211568757000000,0.869723501000000,0.000354837000000,155,207,1,10,0,430,348,1,27,0,856,514,2,54,0,1458,657,2,93,0,1512.934152999990000,659.640543800000000,2.293573624000000,96.245070299999900,0.039266824000000,5.080394348000000,4,0.8,0.350000000000000,739
Volga,Hewett,301113,30321,30367,3,220.000000000000000,377.230000000000000,28.840000000000000,200.569999999999000,4905.069254255520000,1,291.771820100000000,296.870990399999000,275896,52558.188000000000000,67.088180960000000,200,1,61.820149510000000,128.958901999999000,0.479378690000000,0.921476013000000,0.001176223000000,308,395,1,5,0,886,778,1,13,0,1925,1337,1,29,0,3658,2162,2,55,0,3877.234382999990000,2192.476485000000000,1.768426895000000,57.793106430000000,0.073770321000000,5.099170331000000,4,0.8,0.350000000000000,740
Volga,Hewett,301114,30321,30367,3,320.000000000000000,277.230000000000000,128.840000000000000,100.569999999999000,4805.069254255520000,1,287.996063199999000,293.085294999999000,293424,55897.271999999900000,106.343811299999000,100,1,55.098488320000000,129.333387799999000,0.426019060000000,0.518116547000000,0.000985710000000,276,315,1,3,0,756,779,1,7,0,2045,1842,1,19,0,4517,3114,1,42,0,4799.808836999990000,3161.577279999990000,1.518169069000000,45.134820499999900,0.085868392000000,5.089231800000000,4,0.8,0.350000000000000,741
Volga,Hewett,301116,30321,30368,3,520.000000000000000,77.230000000000000,99.430000000000000,77.230000000000000,4605.069504208860000,1,281.318908700000000,285.955676700000000,365252,69580.505999999900000,84.331441139999900,300,1,60.336876529999900,149.171833300000000,0.404479017000000,0.715473087000000,0.000867152000000,327,426,1,4,0,1069,1124,1,13,0,2751,2318,1,33,0,0,0,0,0,0,4583.229725000000000,3391.597506999990000,1.351348359000000,54.347816940000000,0.065869451000000,4.636768054000000,4,0.8,0.350000000000000,742
Volga,Hewett,301121,30323,30372,3,20.000000000000000,881.909999999999000,20.000000000000000,83.829999999999900,11431.272377447600000,1,306.806701700000000,311.611096400000000,156791,29868.685499999900000,34.918885959999900,200,1,26.114027060000000,72.312882459999900,0.361125517000000,0.747848230000000,0.000874294000000,154,211,1,4,0,486,474,1,14,0,1142,867,1,33,0,2750,1842,1,79,0,2388.489290999990000,1813.313623000000000,1.317195912000000,68.401073659999900,0.079966334000000,4.804394704000000,3,0.6,0.300000000000000,743
Volga,Hewett,301122,30323,30373,3,120.000000000000000,781.909999999999000,16.170000000000000,781.909999999999000,11331.269919007900000,1,303.158905000000000,308.166261799999000,299038,56966.739000000000000,37.589243179999900,300,1,44.925716620000000,141.152220599999000,0.318278497000000,1.195174811000000,0.000788631000000,321,422,1,9,0,907,775,1,24,0,1941,1334,1,52,0,3897,2418,2,104,0,3914.456113000000000,2419.439361000000000,1.617918670000000,104.137667600000000,0.068714766000000,5.007356813000000,3,0.6,0.300000000000000,744
Volga,Hewett,301123,30323,30373,3,220.000000000000000,681.909999999999000,116.170000000000000,681.909999999999000,11231.269919007900000,1,300.252929699999000,305.344678999999000,346565,66020.632500000000000,44.339716889999900,200,1,30.756450430000000,114.568123900000000,0.268455565000000,0.693654641000000,0.000465861000000,292,432,1,7,0,909,833,1,20,0,2034,1497,1,46,0,4018,2392,2,91,0,4241.673963000000000,2399.927911000000000,1.767417239000000,95.663081779999900,0.064247703000000,5.091749334000000,4,0.8,0.350000000000000,745
Volga,Hewett,301124,30323,30373,3,320.000000000000000,581.909999999999000,216.169999999999000,581.909999999999000,11131.269919007900000,1,296.411254900000000,301.512690700000000,377178,71852.408999999900000,53.191336069999900,200,1,14.888641890000000,54.932718360000000,0.271034137000000,0.279907274000000,0.000207211000000,164,272,1,3,0,601,675,1,11,0,1642,1419,1,31,0,3444,2099,2,65,0,3660.761953000000000,2115.993722000000000,1.730043864000000,68.822523059999900,0.050948354000000,5.101435848000000,4,0.8,0.350000000000000,746
Volga,Hewett,301125,30323,30373,3,420.000000000000000,481.910000000000000,316.170000000000000,481.910000000000000,11031.269919007900000,1,293.667053199999000,298.754679699999000,406615,77460.157500000000000,52.421360460000000,100,1,37.552241070000000,110.162438899999000,0.340880625000000,0.716353806000000,0.000484794000000,252,352,1,5,0,779,734,1,15,0,1858,1597,1,35,0,4260,3058,1,81,0,4532.271631999990000,3101.536020000000000,1.461299048000000,86.458489290000000,0.058511005000000,5.087626512000000,4,0.8,0.350000000000000,747
