gen,subsetID,Qpeak_reduction,cost,rank,subsetID,created_in_gen
4,_040101,7.993804931640625,752283.5521476893,0,_040101,4
4,_030034,8.062240600585938,764542.3738707271,0,_030034,3
4,_040015,8.068923950195312,775171.4239917791,0,_040015,4
4,_040099,8.27703857421875,808951.3406093289,0,_040099,4
4,_020008,9.3267822265625,841958.9842185809,0,_020008,2
4,_000118,9.351242065429688,852546.5682523926,0,_000118,0
4,_010097,9.352294921875,855166.5729828329,0,_010097,1
4,_030067,9.705245971679688,856501.6778306396,0,_030067,3
4,_030101,9.8165283203125,883559.41339435,0,_030101,3
4,_040010,9.99072265625,890190.8611770164,0,_040010,4
4,_040093,10.210006713867188,920122.4750620128,0,_040093,4
4,_040052,10.267623901367188,980784.6108467242,0,_040052,4
4,_040009,11.637557983398438,1052385.275823124,0,_040009,4
4,_040086,11.828872680664062,1175572.5746472226,0,_040086,4
4,_040045,12.064544677734377,1192478.316102971,0,_040045,4
4,_040087,12.460525512695312,1329221.237088846,0,_040087,4
4,_040042,12.912811279296877,1579565.7452666915,0,_040042,4
5,_050009,1.9543304443359373,67725.28948930981,0,_050009,5
5,_030011,2.50103759765625,143032.3387383503,0,_030011,3
5,_040039,2.585968017578125,179179.18419893616,0,_040039,4
5,_050072,2.592391967773437,194233.5210339601,0,_050072,5
5,_050074,2.9574432373046875,203092.1359495605,0,_050074,5
5,_000075,3.35943603515625,243065.55018071184,0,_000075,0
5,_050063,3.518402099609375,246780.10728288465,0,_050063,5
5,_050006,3.58770751953125,260440.6736261669,0,_050006,5
5,_050027,3.776443481445313,265597.13423650066,0,_050027,5
5,_050083,3.9196624755859375,284741.1183424789,0,_050083,5
5,_020087,3.9284515380859375,296832.2527911615,0,_020087,2
5,_050056,3.975143432617188,299878.7170943646,0,_050056,5
5,_030090,4.05718994140625,308349.66232012474,0,_030090,3
5,_050108,4.1166839599609375,316427.85598473274,0,_050108,5
5,_050084,4.228485107421875,319152.89370676555,0,_050084,5
5,_050089,4.368911743164063,329873.8948860208,0,_050089,5
5,_000064,4.5112152099609375,343743.15637366206,0,_000064,0
5,_030032,4.6304931640625,346950.94900268875,0,_030032,3
5,_050107,4.6325531005859375,349570.95373312896,0,_050107,5
5,_040029,5.00927734375,350786.6882070875,0,_040029,4
5,_000223,5.16485595703125,353865.0383516641,0,_000223,0
5,_040028,5.1656494140625,361923.6527122877,0,_040028,4
5,_010027,5.187835693359375,362831.6346722343,0,_010027,1
5,_010031,5.19366455078125,377574.62507562817,0,_010031,1
5,_030050,5.2159423828125,380649.2937739246,0,_030050,3
5,_020083,5.343994140625,381757.4204152685,0,_020083,2
5,_040111,5.898284912109375,384260.67561791965,0,_040111,4
5,_050044,6.1456298828125,397231.5134980944,0,_050044,5
5,_030007,6.1632232666015625,417522.95224061655,0,_030007,3
5,_040106,6.17431640625,421211.7952132157,0,_040106,4
5,_050090,6.2102813720703125,428014.2335311532,0,_050090,5
5,_050085,6.409103393554688,432251.83465178055,0,_050085,5
5,_030022,6.83465576171875,437989.9497620292,0,_030022,3
5,_040021,6.8451995849609375,449507.0998297631,0,_040021,4
5,_040105,6.95355224609375,451322.44778885297,0,_040105,4
5,_050109,7.4252777099609375,453900.1137527177,0,_050109,5
5,_030012,7.516738891601562,687731.5826005802,0,_030012,3
5,_040017,7.83367919921875,728545.1304423029,0,_040017,4
5,_050021,7.9093017578125,736471.4510719157,0,_050021,5
5,_040101,7.993804931640625,752283.5521476893,0,_040101,4
5,_030034,8.062240600585938,764542.3738707271,0,_030034,3
5,_040015,8.068923950195312,775171.4239917791,0,_040015,4
5,_050019,8.39605712890625,792600.9256066304,0,_050019,5
5,_050061,8.405685424804688,822885.177825973,0,_050061,5
5,_020008,9.3267822265625,841958.9842185809,0,_020008,2
5,_000118,9.351242065429688,852546.5682523926,0,_000118,0
5,_010097,9.352294921875,855166.5729828329,0,_010097,1
5,_030067,9.705245971679688,856501.6778306396,0,_030067,3
5,_030101,9.8165283203125,883559.41339435,0,_030101,3
5,_050012,9.89007568359375,884615.296335571,0,_050012,5
5,_040010,9.99072265625,890190.8611770164,0,_040010,4
5,_050060,10.116058349609377,902913.5835861526,0,_050060,5
5,_050104,10.484832763671877,909249.6231866708,0,_050104,5
5,_050026,10.634918212890623,971789.886435218,0,_050026,5
5,_050042,11.808013916015623,1051009.1355904357,0,_050042,5
5,_040086,11.828872680664062,1175572.5746472226,0,_040086,4
5,_050032,12.25469970703125,1183496.4065077633,0,_050032,5
5,_040087,12.460525512695312,1329221.237088846,0,_040087,4
5,_050093,12.49981689453125,1361451.5697660774,0,_050093,5
5,_050022,12.631072998046877,1549079.7660575511,0,_050022,5
5,_040042,12.912811279296877,1579565.7452666915,0,_040042,4
5,_050045,12.927093505859377,1637594.3206744343,0,_050045,5
6,_050009,1.9543304443359373,67725.28948930981,0,_050009,5
6,_060079,1.9716644287109373,87445.59806800695,0,_060079,6
6,_030011,2.50103759765625,143032.3387383503,0,_030011,3
6,_060099,2.536376953125,145272.418272136,0,_060099,6
6,_060035,2.5371246337890625,156685.7548091844,0,_060035,6
6,_040039,2.585968017578125,179179.18419893616,0,_040039,4
6,_050072,2.592391967773437,194233.5210339601,0,_050072,5
6,_050074,2.9574432373046875,203092.1359495605,0,_050074,5
6,_060070,3.1214599609375,212834.77142284872,0,_060070,6
6,_060022,3.3992919921875,225283.1117600468,0,_060022,6
6,_060067,3.408676147460937,226094.9491143155,0,_060067,6
6,_050063,3.518402099609375,246780.10728288465,0,_050063,5
6,_060101,3.8538970947265625,258505.31354286903,0,_060101,6
6,_060060,4.01629638671875,269277.03232313896,0,_060060,6
6,_060007,4.04376220703125,306254.09927574336,0,_060007,6
6,_030090,4.05718994140625,308349.66232012474,0,_030090,3
6,_060033,4.058197021484375,310449.6171670187,0,_060033,6
6,_050108,4.1166839599609375,316427.85598473274,0,_050108,5
6,_060052,4.277267456054688,316734.4663430771,0,_060052,6
6,_060025,4.731201171875,327907.84976608434,0,_060025,6
6,_060095,5.1363067626953125,329884.75663654285,0,_060095,6
6,_000223,5.16485595703125,353865.0383516641,0,_000223,0
6,_060069,5.177169799804688,358098.0795745853,0,_060069,6
6,_060047,5.29241943359375,358343.3892960142,0,_060047,6
6,_060061,5.6281585693359375,370814.3555476346,0,_060061,6
6,_040111,5.898284912109375,384260.67561791965,0,_040111,4
6,_050044,6.1456298828125,397231.5134980944,0,_050044,5
6,_060016,6.534713745117188,414062.5870660026,0,_060016,6
6,_060054,7.3967132568359375,430190.52702875366,0,_060054,6
6,_050109,7.4252777099609375,453900.1137527177,0,_050109,5
6,_060030,7.431777954101562,456387.49678747857,0,_060030,6
6,_060057,7.4403839111328125,471561.4359995218,0,_060057,6
6,_060110,7.458526611328125,479340.2679318057,0,_060110,6
6,_060094,7.508163452148437,674063.5307329155,0,_060094,6
6,_030012,7.516738891601562,687731.5826005802,0,_030012,3
6,_040017,7.83367919921875,728545.1304423029,0,_040017,4
6,_060012,7.9700164794921875,732889.2288067881,0,_060012,6
6,_040101,7.993804931640625,752283.5521476893,0,_040101,4
6,_030034,8.062240600585938,764542.3738707271,0,_030034,3
6,_040015,8.068923950195312,775171.4239917791,0,_040015,4
6,_050019,8.39605712890625,792600.9256066304,0,_050019,5
6,_060093,9.0889892578125,816255.7896237135,0,_060093,6
6,_020008,9.3267822265625,841958.9842185809,0,_020008,2
6,_060014,9.72698974609375,852180.590462097,0,_060014,6
6,_060037,9.883163452148438,859126.9265585837,0,_060037,6
6,_050012,9.89007568359375,884615.296335571,0,_050012,5
6,_040010,9.99072265625,890190.8611770164,0,_040010,4
6,_060032,10.005722045898438,900819.9112980684,0,_060032,6
6,_050060,10.116058349609377,902913.5835861526,0,_050060,5
6,_050104,10.484832763671877,909249.6231866708,0,_050104,5
6,_060107,10.555130004882812,920321.338665354,0,_060107,6
6,_060045,10.754913330078123,933202.7940877172,0,_060045,6
6,_060048,11.642547607421877,1049209.8793562634,0,_060048,6
6,_050042,11.808013916015623,1051009.1355904357,0,_050042,5
6,_060102,11.812576293945312,1066547.504804599,0,_060102,6
6,_040086,11.828872680664062,1175572.5746472226,0,_040086,4
6,_050032,12.25469970703125,1183496.4065077633,0,_050032,5
6,_040087,12.460525512695312,1329221.237088846,0,_040087,4
6,_050093,12.49981689453125,1361451.5697660774,0,_050093,5
6,_060103,12.757125854492188,1389912.9130074852,0,_060103,6
6,_040042,12.912811279296877,1579565.7452666915,0,_040042,4
6,_050045,12.927093505859377,1637594.3206744343,0,_050045,5
7,_050009,1.9543304443359373,67725.28948930981,0,_050009,5
7,_070051,1.9723052978515625,78551.9133883561,0,_070051,7
7,_070062,2.0124664306640625,115497.16797251347,0,_070062,7
7,_030011,2.50103759765625,143032.3387383503,0,_030011,3
7,_060099,2.536376953125,145272.418272136,0,_060099,6
7,_060035,2.5371246337890625,156685.7548091844,0,_060035,6
7,_070071,2.656585693359375,158604.9162989597,0,_070071,7
7,_070098,3.119964599609375,174863.72285930562,0,_070098,7
7,_060070,3.1214599609375,212834.77142284872,0,_060070,6
7,_060022,3.3992919921875,225283.1117600468,0,_060022,6
7,_060067,3.408676147460937,226094.9491143155,0,_060067,6
7,_050063,3.518402099609375,246780.10728288465,0,_050063,5
7,_060101,3.8538970947265625,258505.31354286903,0,_060101,6
7,_060060,4.01629638671875,269277.03232313896,0,_060060,6
7,_070066,4.279327392578125,277259.75319853926,0,_070066,7
7,_070020,4.581787109375,278915.9496779991,0,_070020,7
7,_060025,4.731201171875,327907.84976608434,0,_060025,6
7,_060095,5.1363067626953125,329884.75663654285,0,_060095,6
7,_070001,5.502349853515625,350169.21108624915,0,_070001,7
7,_060061,5.6281585693359375,370814.3555476346,0,_060061,6
7,_040111,5.898284912109375,384260.67561791965,0,_040111,4
7,_050044,6.1456298828125,397231.5134980944,0,_050044,5
7,_070008,6.3897552490234375,407263.48878267466,0,_070008,7
7,_060016,6.534713745117188,414062.5870660026,0,_060016,6
7,_070015,7.417266845703125,424688.1916755065,0,_070015,7
7,_050109,7.4252777099609375,453900.1137527177,0,_050109,5
7,_060030,7.431777954101562,456387.49678747857,0,_060030,6
7,_060057,7.4403839111328125,471561.4359995218,0,_060057,6
7,_070048,7.515945434570312,478533.0983539901,0,_070048,7
7,_070096,7.839019775390625,544159.4706365545,0,_070096,7
7,_070017,7.988800048828125,724639.9272898264,0,_070017,7
7,_040101,7.993804931640625,752283.5521476893,0,_040101,4
7,_030034,8.062240600585938,764542.3738707271,0,_030034,3
7,_070049,8.226806640625,775143.5212208887,0,_070049,7
7,_070010,8.542144775390625,780962.0120006632,0,_070010,7
7,_060093,9.0889892578125,816255.7896237135,0,_060093,6
7,_070022,9.646560668945312,830314.4161531985,0,_070022,7
7,_060014,9.72698974609375,852180.590462097,0,_060014,6
7,_060037,9.883163452148438,859126.9265585837,0,_060037,6
7,_070000,9.884002685546877,872825.7349234823,0,_070000,7
7,_050012,9.89007568359375,884615.296335571,0,_050012,5
7,_040010,9.99072265625,890190.8611770164,0,_040010,4
7,_060032,10.005722045898438,900819.9112980684,0,_060032,6
7,_070104,10.379425048828123,902271.4468305288,0,_070104,7
7,_050104,10.484832763671877,909249.6231866708,0,_050104,5
7,_070046,10.719573974609377,916561.0145541688,0,_070046,7
7,_060045,10.754913330078123,933202.7940877172,0,_060045,6
7,_070065,10.788925170898438,976333.0982218604,0,_070065,7
7,_070064,11.138656616210938,1035052.1587205998,0,_070064,7
7,_070034,11.629165649414062,1040061.7705838172,0,_070034,7
7,_060048,11.642547607421877,1049209.8793562634,0,_060048,6
7,_050042,11.808013916015623,1051009.1355904357,0,_050042,5
7,_070073,11.811935424804688,1056142.780435688,0,_070073,7
7,_060102,11.812576293945312,1066547.504804599,0,_060102,6
7,_070036,11.9007568359375,1174336.5655576284,0,_070036,7
7,_050032,12.25469970703125,1183496.4065077633,0,_050032,5
7,_070050,12.2840576171875,1194746.286258195,0,_070050,7
7,_070105,12.382369995117188,1198266.2649756242,0,_070105,7
7,_040087,12.460525512695312,1329221.237088846,0,_040087,4
7,_070005,12.500579833984377,1348812.369179967,0,_070005,7
7,_070072,12.520767211914062,1364774.4169549237,0,_070072,7
7,_070056,12.995819091796877,1368581.9707622642,0,_070056,7
7,_070031,13.293014526367188,1657914.8204636804,0,_070031,7
8,_050009,1.9543304443359373,67725.28948930981,0,_050009,5
8,_070051,1.9723052978515625,78551.9133883561,0,_070051,7
8,_070062,2.0124664306640625,115497.16797251347,0,_070062,7
8,_080062,2.423614501953125,131458.2704743605,0,_080062,8
8,_080069,2.742462158203125,135044.3824397684,0,_080069,8
8,_070098,3.119964599609375,174863.72285930562,0,_070098,7
8,_060070,3.1214599609375,212834.77142284872,0,_060070,6
8,_080056,3.32501220703125,214336.48358901148,0,_080056,8
8,_080054,3.4053497314453125,224568.7161323305,0,_080054,8
8,_080060,3.4249267578125,225665.479486869,0,_080060,8
8,_050063,3.518402099609375,246780.10728288465,0,_050063,5
8,_080004,3.710006713867188,257725.0803838319,0,_080004,8
8,_060101,3.8538970947265625,258505.31354286903,0,_060101,6
8,_060060,4.01629638671875,269277.03232313896,0,_060060,6
8,_070066,4.279327392578125,277259.75319853926,0,_070066,7
8,_070020,4.581787109375,278915.9496779991,0,_070020,7
8,_060025,4.731201171875,327907.84976608434,0,_060025,6
8,_060095,5.1363067626953125,329884.75663654285,0,_060095,6
8,_070001,5.502349853515625,350169.21108624915,0,_070001,7
8,_080107,5.5048828125,364180.0991110746,0,_080107,8
8,_080044,5.5205841064453125,368583.14270031295,0,_080044,8
8,_060061,5.6281585693359375,370814.3555476346,0,_060061,6
8,_040111,5.898284912109375,384260.67561791965,0,_040111,4
8,_050044,6.1456298828125,397231.5134980944,0,_050044,5
8,_070008,6.3897552490234375,407263.48878267466,0,_070008,7
8,_060016,6.534713745117188,414062.5870660026,0,_060016,6
8,_070015,7.417266845703125,424688.1916755065,0,_070015,7
8,_080038,7.466583251953125,440925.7781491943,0,_080038,8
8,_070048,7.515945434570312,478533.0983539901,0,_070048,7
8,_080034,7.5167236328125,486591.71271461376,0,_080034,8
8,_080035,7.783477783203125,514016.5662576589,0,_080035,8
8,_080101,8.568923950195312,532559.6234317585,0,_080101,8
8,_080031,8.819473266601562,770567.740786213,0,_080031,8
8,_080073,9.946319580078123,807672.6900316,0,_080073,8
8,_080079,10.699615478515623,858102.7796652521,0,_080079,8
8,_070046,10.719573974609377,916561.0145541688,0,_070046,7
8,_080097,11.543212890625,931190.8896085164,0,_080097,8
8,_080076,11.550094604492188,1014710.811858624,0,_080076,8
8,_070034,11.629165649414062,1040061.7705838172,0,_070034,7
8,_080013,11.665328979492188,1043241.6976649064,0,_080013,8
8,_050042,11.808013916015623,1051009.1355904357,0,_050042,5
8,_070073,11.811935424804688,1056142.780435688,0,_070073,7
8,_060102,11.812576293945312,1066547.504804599,0,_060102,6
8,_080011,11.970077514648438,1073367.5574482009,0,_080011,8
8,_080009,12.125259399414062,1132150.0323102358,0,_080009,8
8,_050032,12.25469970703125,1183496.4065077633,0,_050032,5
8,_080010,12.350753784179688,1192333.945811468,0,_080010,8
8,_070105,12.382369995117188,1198266.2649756242,0,_070105,7
8,_080068,12.59625244140625,1198747.73527761,0,_080068,8
8,_080074,12.704635620117188,1263326.4081384698,0,_080074,8
8,_070056,12.995819091796877,1368581.9707622642,0,_070056,7
8,_080003,13.538681030273438,1380809.150495396,0,_080003,8
9,_050009,1.9543304443359373,67725.28948930981,0,_050009,5
9,_070051,1.9723052978515625,78551.9133883561,0,_070051,7
9,_090038,2.175994873046875,98896.07252501138,0,_090038,9
9,_090004,2.877777099609375,107539.39448566546,0,_090004,9
9,_090022,3.1249237060546875,170639.95921065717,0,_090022,9
9,_080056,3.32501220703125,214336.48358901148,0,_080056,8
9,_080054,3.4053497314453125,224568.7161323305,0,_080054,8
9,_080060,3.4249267578125,225665.479486869,0,_080060,8
9,_090069,3.5131378173828125,236247.26427314567,0,_090069,9
9,_090000,3.9046783447265625,242998.5965893932,0,_090000,9
9,_060060,4.01629638671875,269277.03232313896,0,_060060,6
9,_090035,4.1237335205078125,270956.6911017196,0,_090035,9
9,_070066,4.279327392578125,277259.75319853926,0,_070066,7
9,_070020,4.581787109375,278915.9496779991,0,_070020,7
9,_090104,4.582122802734375,294848.4544340995,0,_090104,9
9,_090076,4.8687591552734375,318031.4979537429,0,_090076,9
9,_060095,5.1363067626953125,329884.75663654285,0,_060095,6
9,_090014,5.528289794921875,349180.4551892148,0,_090014,9
9,_090074,5.82867431640625,356178.8049541911,0,_090074,9
9,_040111,5.898284912109375,384260.67561791965,0,_040111,4
9,_050044,6.1456298828125,397231.5134980944,0,_050044,5
9,_070008,6.3897552490234375,407263.48878267466,0,_070008,7
9,_060016,6.534713745117188,414062.5870660026,0,_060016,6
9,_070015,7.417266845703125,424688.1916755065,0,_070015,7
9,_090094,7.56024169921875,434430.8271487947,0,_090094,9
9,_090012,7.6016082763671875,483054.8250339784,0,_090012,9
9,_090073,7.710113525390625,500923.5743261414,0,_090073,9
9,_080035,7.783477783203125,514016.5662576589,0,_080035,8
9,_080101,8.568923950195312,532559.6234317585,0,_080101,8
9,_080031,8.819473266601562,770567.740786213,0,_080031,8
9,_090003,8.91009521484375,791862.4870715744,0,_090003,9
9,_090021,10.280853271484377,805810.4569310908,0,_090021,9
9,_080079,10.699615478515623,858102.7796652521,0,_080079,8
9,_090002,10.722686767578123,911908.0478023556,0,_090002,9
9,_090098,11.512176513671877,918694.8710913964,0,_090098,9
9,_080097,11.543212890625,931190.8896085164,0,_080097,8
9,_090041,11.556503295898438,942017.5135075628,0,_090041,9
