subsetID,Q_peak,Qpeak_reduction,cost,floodedArea
_510150,149.86767578125,14.765869140625,273501.5947348309,122220.7535946
_510151,142.93112182617188,21.702423095703125,752547.4308647793,200492.01362519996
_510152,145.6910400390625,18.9425048828125,519012.1933531944,254771.17606709996
_510153,141.61009216308594,23.023452758789062,893662.3511390206,222496.7167892
_510154,142.07302856445312,22.560516357421875,850002.3372924142,216096.68836799997
_510155,140.72210693359375,23.91143798828125,1127716.3017207705,316076.8067441
_510156,150.31666564941406,14.316879272460938,259857.87384743313,114429.91401719999
_510157,149.4532928466797,15.180252075195312,305800.8326031886,124650.18330799999
_510158,152.7067413330078,11.926803588867188,177365.59406518578,66856.2688084
_510159,156.45065307617188,8.182891845703125,111283.66627848613,65854.4705971
_510160,153.63204956054688,11.001495361328125,257155.72311687964,117084.63498000002
_510161,143.23599243164062,21.397552490234375,714651.9960283192,173186.22504149997
_510162,148.57655334472656,16.056991577148438,337695.3703109243,139859.5529234
_510163,151.03076171875,13.602783203125,233521.07872732775,119919.07696619998
_510164,153.26876831054688,11.364776611328125,672411.0128442402,162445.93606397
_510165,141.05001831054688,23.583526611328125,1369659.188484129,179734.83903109998
_510166,149.34005737304688,15.293487548828125,616817.0988168055,86957.92139840001
_510167,138.12110900878906,26.512435913085938,1807533.3371962158,242771.89494663998
_510168,142.0571746826172,22.576370239257812,765021.9704991423,195908.0285643
_510169,161.76058959960938,2.872955322265625,113713.74430378866,16588.187855099997
_510170,143.6940155029297,20.939529418945312,618642.0748204,162623.77561929997
_510171,136.48377990722656,28.149765014648438,2250402.4405517033,273256.1193199899
_510172,141.8038330078125,22.8297119140625,898430.1390755568,233658.9108544
_510173,143.8564910888672,20.777053833007812,658905.5467077524,161766.0416291
_510174,140.4882049560547,24.145339965820312,1199583.9712398662,315399.1379956
_510175,141.49986267089844,23.133682250976562,1369322.139829664,181979.09496863998
_510176,138.1688690185547,26.464675903320312,1864975.7827354209,271261.16099319997
_510177,145.8756561279297,18.757888793945312,572653.1920938276,235142.80563030002
_510178,139.8985137939453,24.735031127929688,1104694.51082723,270705.60650550004
_510179,157.48475646972656,7.1487884521484375,315005.58784768876,52794.435383899996
_510180,143.11305236816406,21.520492553710938,709603.7114745458,155643.92183705998
_510181,157.92967224121094,6.7038726806640625,72016.85964979521,60299.6643843
_510182,140.41793823242188,24.215606689453125,1133141.6586860502,304572.72004260006
_510183,152.6748504638672,11.958694458007812,916607.1298527556,231836.79417920002
_510184,156.5813751220703,8.052169799804688,103642.93093893796,45222.39333659999
_510185,147.21762084960938,17.415924072265625,770567.3117226977,130416.29845326
_510186,139.9748992919922,24.658645629882812,1238330.2208582817,418891.69198420004
_510187,141.6770477294922,22.956497192382812,1049196.1793247974,215545.494716
_510188,145.8823699951172,18.751174926757812,855818.3573464442,115689.3617991
_510189,147.90333557128906,16.730209350585938,347526.1783901383,124966.61834699998
_510190,143.58973693847656,21.043807983398438,1018009.9917589744,155664.41020999997
_510191,146.3979949951172,18.235549926757812,423681.45888468873,132978.57955
_510192,158.70945739746094,5.9240875244140625,280015.9418259319,133362.60853196
_510193,158.7159423828125,5.9176025390625,224142.86441378135,130925.37718527
_510194,142.4144744873047,22.219070434570312,919555.6314669186,201068.7956104
_510195,140.86367797851562,23.769866943359375,1103299.259121991,345976.5723625
_510196,148.20516967773438,16.428375244140625,392524.00794166594,153062.51556499998
_510197,143.0199432373047,21.613601684570312,721217.9375851816,173091.19459919998
_510198,140.16331481933594,24.470230102539062,1209557.8834000789,326263.5795646
_510199,159.92169189453125,4.71185302734375,120482.81805699258,115045.296785
_510200,159.75595092773438,4.877593994140625,63986.159082961225,69251.755315
_510201,149.00096130371094,15.632583618164062,316961.0599220775,139060.469987
_510202,139.9765167236328,24.657028198242188,1431099.9643416372,447056.73971758
_510203,139.50624084472656,25.127304077148438,1284524.3151915441,372746.40903780004
_510204,143.32330322265625,21.31024169921875,1426528.6435186686,202697.20943854
_510205,148.763916015625,15.86962890625,987472.289178877,196053.46106737
_510206,145.41281127929688,19.220733642578125,1012448.7764126044,152029.42094217
_510207,147.35153198242188,17.282012939453125,809799.7958692239,117223.74836456002
_510208,154.04600524902344,10.587539672851562,367096.1806854767,65485.1862129
_510209,141.09133911132812,23.542205810546875,1040285.7744594382,250908.18589659999
_510210,140.27850341796875,24.35504150390625,1249236.5139310842,391453.621345
_510211,144.78875732421875,19.84478759765625,873475.2396470333,130247.43414844
_510212,139.7943878173828,24.839157104492188,1551027.8897432256,207976.71884694
_510213,158.93309020996094,5.7004547119140625,268061.439187996,88534.92617807
_510214,141.8452606201172,22.788284301757812,882176.4639580371,231329.16556599998
_510215,141.1447296142578,23.488815307617188,1032285.4218938856,253192.64068699998
_510216,140.2459716796875,24.3875732421875,1146301.040268116,315228.18100160005
_510217,141.6962890625,22.937255859375,891824.795657271,223589.6734611
_510218,154.71099853515625,9.92254638671875,138034.77492638511,94761.30074359999
_510219,155.70977783203125,8.92376708984375,108093.00585723699,65194.391200900005
_510220,147.57940673828125,17.05413818359375,688900.9294623024,107800.37951240002
_510221,153.5562744140625,11.0772705078125,631784.5231236978,155420.85406847
_510222,141.81028747558594,22.823257446289062,1211721.0564438945,174851.3266451
_510223,147.89866638183594,16.734878540039062,713619.9400838403,150896.48771130003
_510224,141.75436401367188,22.879180908203125,1206899.064104446,180234.14499834
_510225,152.0880889892578,12.545455932617188,194724.09428723104,77301.34444779999
_510226,147.61570739746094,17.017837524414062,391887.5335688405,157907.33358590002
_510227,137.3750762939453,27.258468627929688,2013311.4597839992,255309.89409409
_510228,152.3311309814453,12.302413940429688,887357.7883722245,229693.1677555
_510229,160.13641357421875,4.49713134765625,194922.45540201993,30915.929348359994
_510230,140.87318420410156,23.760360717773438,1180500.8496389072,264181.44976369996
_510231,145.83958435058594,18.793960571289062,511655.33865108737,145189.68010625
_510232,143.15170288085938,21.481842041015625,1106664.8036260698,318022.0377731
_510233,132.16329956054688,32.470245361328125,2060896.903623424,255683.54012408998
_510234,154.72357177734375,9.90997314453125,146844.92908366985,88420.47513880001
_510235,141.23165893554688,23.401885986328125,1365868.2433898658,177861.20607274
_510236,141.2286834716797,23.404861450195312,1006185.3296240643,217777.3770375
_510237,143.61277770996094,21.020767211914062,1073406.918874596,144880.391094
_510238,141.09561157226562,23.537933349609375,998272.2109903274,243706.68326199998
_510239,160.13848876953125,4.49505615234375,144616.1273608,28306.5275649
_510240,156.83456420898438,7.798980712890625,100323.5600761179,64117.41814179999
_510241,156.1066436767578,8.526901245117188,97313.58315456977,50933.513679899996
_510242,157.2049560546875,7.4285888671875,128513.38092836711,65541.8623112
_510243,159.6594696044922,4.9740753173828125,183854.32439949745,30756.1279449
_510244,160.72055053710938,3.912994384765625,140234.0175789462,20151.680245489995
_510245,154.19802856445312,10.435516357421875,218517.29883756163,98248.13388100002
_510246,147.09315490722656,17.540390014648438,747092.8214914505,129639.84578200003
_510247,153.25726318359375,11.37628173828125,607160.9934639442,157850.980641
_510248,150.97903442382812,13.654510498046875,226201.15095522048,98968.28614
_510249,152.06475830078125,12.56878662109375,520306.0550346551,86611.07851400001
_510250,140.56459045410156,24.068954467773438,1133192.9246513264,305778.44753670006
_510251,145.25929260253906,19.374252319335938,569090.3126367847,161172.0048
_510252,148.61434936523438,16.019195556640625,451997.8610263257,153007.1188652
_510253,130.43174743652344,34.20179748535156,2275899.293643019,276080.95137185004
_510254,146.60853576660156,18.025009155273438,460688.8839917083,230183.99588199996
_510255,149.022705078125,15.61083984375,377927.90943992883,144727.268228
_510256,140.6650390625,23.968505859375,1213837.8671435623,363632.0657048
_510257,154.07144165039062,10.562103271484375,205754.7250530549,92685.06432607
_510258,145.25979614257812,19.373748779296875,534078.3123921326,152715.8094652
_510259,151.87112426757812,12.762420654296875,1085622.2346779453,254980.2642082
_510260,151.9311065673828,12.702438354492188,442243.97377600684,64776.98203079
_510261,143.62533569335938,21.008209228515625,693273.2375337372,170376.07983269996
_510262,139.52587890625,25.107666015625,2034020.4803458198,240524.46437028996
_510263,149.94137573242188,14.692169189453125,263218.5443505781,100961.8826857
_510264,153.57083129882812,11.062713623046875,234336.69629256683,92014.6310639
_510265,140.19772338867188,24.435821533203125,1214983.3345649424,173111.4829004
_510266,147.73057556152344,16.902969360351562,548144.8406695586,233959.84979619997
_510267,148.52967834472656,16.103866577148438,362958.22841116146,131812.56145110002
_510268,136.68392944335938,27.949615478515625,2138120.752510768,273427.7030769499
_510269,135.77557373046875,28.85797119140625,2277713.3617606126,275256.51393189
_510270,151.91392517089844,12.719619750976562,955246.322383618,240636.7033612
_510271,138.23468017578125,26.39886474609375,1941472.4045977655,243785.54640408998
_510272,140.46710205078125,24.16644287109375,1188475.1306271167,330241.48632330005
_510273,143.1977996826172,21.435745239257812,1065437.2417410535,144551.9463938
_510274,145.416748046875,19.216796875,900661.642429065,121274.8254751
_510275,149.8956756591797,14.737869262695312,288871.4597373189,117972.273154
_510276,160.63072204589844,4.0028228759765625,61757.90868745857,27552.584891799997
_510277,140.11801147460938,24.515533447265625,1382995.3399375349,426387.68202370004
_510278,149.6048583984375,15.0286865234375,292405.95562045154,128590.02054590001
_510279,144.94200134277344,19.691543579101562,580685.9637522749,162087.93640399998
_510280,141.66444396972656,22.969100952148438,1258772.3061273124,172258.52739854
_510281,154.27342224121094,10.360122680664062,203010.0655608907,121573.4792742
_510282,146.6600341796875,17.9735107421875,454519.1613216804,204522.42248858
_510283,142.162841796875,22.470703125,871545.7647667916,213386.3104692
_510284,140.18603515625,24.447509765625,1248443.7439648437,359569.32328730007
_510285,156.83340454101562,7.800140380859375,101352.34963319747,72124.0517167
_510286,145.91407775878906,18.719467163085938,778882.3658456204,120576.8096988
_510287,136.4229736328125,28.2105712890625,2145710.0630578594,271851.73620954994
_510288,141.5426025390625,23.0909423828125,860422.1694708173,214717.04514699997
_510289,143.44589233398438,21.187652587890625,681388.648995599,177540.0408622
_510290,141.08741760253906,23.546127319335938,977502.0311194691,208839.57937399996
_510291,155.43048095703125,9.20306396484375,127741.10653401009,92307.02316600001
_510292,151.46817016601562,13.165374755859375,331428.5498923189,74575.0414048
_510293,147.6670379638672,16.966506958007812,427094.8389585763,143064.330881
_510294,151.0821533203125,13.5513916015625,475264.33914136695,77698.7377753
_510295,153.0627899169922,11.570755004882812,822324.7521672073,192141.54687207003
_510296,138.90211486816406,25.731430053710938,1745865.0311292135,231122.31140624
_510297,145.2936553955078,19.339889526367188,876741.1864619806,118893.1553561
_510298,145.4629364013672,19.170608520507812,568275.242693446,139017.61317899998
_510299,141.14505004882812,23.488494873046875,1014478.9752445365,254459.280868
_510300,144.55303955078125,20.08050537109375,971226.9122113565,150767.35011009997
_510301,140.5346221923828,24.098922729492188,1132158.755868889,277614.051219
_510302,149.66455078125,14.968994140625,393697.80829939403,133887.4298839
_510303,141.4321746826172,23.201370239257812,953095.2739462177,208270.33717309998
_510304,139.4738006591797,25.159744262695312,1414592.684988011,454137.18997538
_510305,136.87503051757812,27.758514404296875,2170991.135289605,289827.87816274
_510306,154.40557861328125,10.22796630859375,128400.08631466018,91724.12957800001
_510307,152.5587921142578,12.074752807617188,174553.7607113058,88681.40850693
_510308,141.155029296875,23.478515625,945610.8114953742,230181.774358
_510309,139.97186279296875,24.66168212890625,1311325.7128833716,345977.88652390003
_510310,140.9078369140625,23.7257080078125,1030262.4057909301,255008.59837909997
_510311,156.9423065185547,7.6912384033203125,261223.1336355483,47894.448827700005
_510312,142.50657653808594,22.126968383789062,786684.21827594,179848.17158449997
_510313,146.2009735107422,18.432571411132812,743215.4787824762,109023.91737126002
_510314,141.40904235839844,23.224502563476562,945532.5562175231,192249.24397500002
_510315,159.275146484375,5.3583984375,80332.72297583593,52781.189165200005
_510316,139.14097595214844,25.492568969726562,2093173.1056553915,252497.80836959003
_510317,150.75331115722656,13.880233764648438,745729.5994920934,160564.6652393
_510318,160.76348876953125,3.87005615234375,125463.3960885985,18076.8369629
_510319,154.45350646972656,10.180038452148438,143116.7005236079,93407.29722535999
_510320,159.75392150878906,4.8796234130859375,207564.2860401532,77049.1911671
_510321,136.8024444580078,27.831100463867188,2092914.4954970712,260640.43255698998
_510322,151.35011291503906,13.283432006835938,963135.8279772947,237800.29080740002
_510323,142.97227478027344,21.661270141601562,1368111.0405951226,190702.70383839996
_510324,149.53262329101562,15.100921630859375,590502.9927228448,87391.4167293
_510325,134.97695922851562,29.656585693359375,2292678.9268170847,292090.33195105
_510326,144.24436950683594,20.389175415039062,624042.7430616941,178637.27035619997
_510327,146.99102783203125,17.64251708984375,684117.9417732877,106613.15650790001
_510328,139.0863800048828,25.547164916992188,1747780.0311561425,229542.02381174
_510329,152.43572998046875,12.19781494140625,241790.67787901318,97817.1704948
_510330,148.56752014160156,16.066024780273438,331698.82709942496,122169.9228489
_510331,160.3031463623047,4.3303985595703125,138919.45751651793,58379.9215479
