subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,n,rank,distance,subsetID.1,orig_subsetID
d_500091,152.2147979736328,12.418746948242188,942378.7977411158,230953.55053260003,0.0,0,0.1015140465436352,500091.0,d_500091
u_500165,141.40838623046875,23.22515869140625,949827.1254112532,211544.253145,0.0,0,0.0171229943144496,500165.0,u_500165
u_490070,141.4063720703125,23.2271728515625,953151.8030370892,211543.196316,0.0,0,0.0105787728937582,490070.0,u_490070
u_460059,141.2943115234375,23.3392333984375,957681.8195785712,210055.671719,0.0,0,0.0319087749945823,460059.0,u_460059
m_500187,144.62428283691406,20.009262084960938,963380.0165770896,147403.8040631,,0,0.0407857412052663,,m_500187
m_500128,144.4304962158203,20.203048706054688,984257.1958205526,149768.721503,,0,0.0257487953786681,,m_500128
u_500100,141.1934814453125,23.4400634765625,985636.3919866546,242696.560071,0.0,0,0.0568536082255099,500100.0,u_500100
m_500012,144.30783081054688,20.325714111328125,996062.0274676756,145424.3730107,,0,0.01095786749918,,m_500012
m_490351,144.30654907226562,20.32699584960937,999140.7018592408,145635.98816259997,,0,0.0155915202322508,,m_490351
m_480346,144.0471649169922,20.58638000488281,1009574.150654704,152365.702955,,0,0.0262514408113459,,m_480346
m_480230,143.8144073486328,20.819137573242188,1017048.8543895396,142876.74424643998,,0,0.0207032603588133,,m_480230
m_500268,143.65023803710938,20.983306884765625,1022897.5392919722,136006.4313453,,0,0.0166114051617307,,m_500268
u_500326,141.05384826660156,23.57969665527344,1024867.3765027786,253947.6728535,0.0,0,0.0389775797463202,500326.0,u_500326
m_500348,143.4844512939453,21.149093627929688,1026695.310302966,139893.78942034,,0,0.011819361355084,,m_500348
m_480008,143.4099884033203,21.223556518554688,1029263.0482464992,138324.8049335,,0,0.0094824951675413,,m_480008
u_500333,141.02784729003906,23.605697631835938,1031645.1969610518,274944.6076085,0.0,0,0.0177029217623982,500333.0,u_500333
m_500148,143.30357360839844,21.32997131347656,1032881.5563940196,138312.77273189,,0,0.0174747242698463,,m_500148
d_490018,152.19354248046875,12.44000244140625,1040219.4716735984,251333.0539367,0.0,0,0.09651959203235,490018.0,d_490018
u_500159,140.95164489746094,23.681900024414062,1043955.8934983634,254456.2698625,0.0,0,0.0318024936584988,500159.0,u_500159
d_450124,152.17616271972656,12.457382202148438,1045704.2742730444,254559.43961320003,0.0,0,0.0306675752956702,450124.0,d_450124
d_480237,151.92774963378906,12.705795288085938,1048569.0805031152,256064.17291781,0.0,0,inf,480237.0,d_480237
m_470036,143.2883758544922,21.34516906738281,1059912.2921738173,154661.1665793,,0,0.0181763768465535,,m_470036
u_500276,140.76864624023438,23.864898681640625,1060870.3768483554,264259.77005249995,0.0,0,0.032621336895432,500276.0,u_500276
m_500223,143.22093200683594,21.412612915039062,1068748.5942260704,144715.8224015,,0,0.0211174966310853,,m_500223
m_480121,142.85174560546875,21.78179931640625,1070614.536054106,156085.12869610003,,0,0.0234606367689168,,m_480121
m_490309,142.65692138671875,21.97662353515625,1073461.8295848796,157780.0308609,,0,0.029411018348217,,m_490309
u_490208,140.7512664794922,23.88227844238281,1078323.0773190674,270642.079425,0.0,0,0.0369065967828978,490208.0,u_490208
u_490107,140.64556884765625,23.98797607421875,1106696.9225947172,304422.7746257,0.0,0,0.0282605960584618,490107.0,u_490107
u_500259,140.63446044921875,23.99908447265625,1111901.9105789498,307142.8239187,0.0,0,0.0222913935827338,500259.0,u_500259
m_500197,142.62356567382812,22.009979248046875,1120062.5985125196,161774.41711059998,,0,0.0372860266294593,,m_500197
u_490120,140.59561157226562,24.03793334960937,1136009.902803182,305008.44126960007,0.0,0,0.0247378728899957,490120.0,u_490120
u_500235,140.5689239501953,24.064620971679688,1143755.3353436843,308457.9655106001,0.0,0,0.009715784850317,500235.0,u_500235
u_500250,140.53416442871094,24.099380493164062,1146127.2139303354,304392.1925566,0.0,0,0.0049602307265072,500250.0,u_500250
u_480146,140.5091552734375,24.1243896484375,1147017.356448968,315416.89908560005,0.0,0,0.0245200223012655,480146.0,u_480146
m_470348,142.58401489257812,22.049530029296875,1155822.0852087168,163206.2216193,,0,0.0340855465853522,,m_470348
m_480188,142.21253967285156,22.42100524902344,1164042.9926304277,164000.8569849,,0,0.0263508765593832,,m_480188
m_490151,142.08432006835938,22.549224853515625,1173280.837474035,167375.60265634002,,0,0.0254936518020341,,m_490151
u_490298,140.4893341064453,24.144210815429688,1179049.1577904704,323374.87531760003,0.0,0,0.0335275639239696,490298.0,u_490298
u_490149,140.46485900878906,24.168685913085938,1193172.831780302,320430.26449810003,0.0,0,0.0160172094473975,490149.0,u_490149
m_500162,141.88755798339844,22.74598693847656,1195340.557350231,165633.6730974,,0,0.0511215651959246,,m_500162
u_500198,140.43179321289062,24.20175170898437,1198661.032543584,319403.0880191,0.0,0,0.0192847642775713,500198.0,u_500198
u_490099,140.3865203857422,24.24702453613281,1216178.440849696,385980.8045678,0.0,0,0.0243833393993725,490099.0,u_490099
u_500260,140.37242126464844,24.26112365722656,1230408.142364628,359234.1984618,0.0,0,0.0230218985799716,500260.0,u_500260
u_470301,140.25975036621094,24.373794555664062,1241413.8204550445,423027.5174402,0.0,0,0.0313603863684993,470301.0,u_470301
m_500297,141.66152954101562,22.97201538085937,1256850.6889977988,172056.36498234,,0,0.0501270851668899,,m_500297
u_490019,140.2050323486328,24.428512573242188,1265138.726512205,358332.1155263,0.0,0,0.0296683991576828,490019.0,u_490019
u_500025,140.17906188964844,24.45448303222656,1279475.9185613126,365541.5884083001,0.0,0,0.0283005277035022,500025.0,u_500025
m_500340,141.52163696289062,23.11190795898437,1281707.4376886056,165825.56915034,,0,0.0275893053075876,,m_500340
m_500264,141.3076934814453,23.325851440429688,1290526.4474804548,174949.5962467,,0,0.0376165364723209,,m_500264
u_500337,140.15000915527344,24.48353576660156,1302916.702540261,378367.2787198,0.0,0,0.0366135518564285,500337.0,u_500337
u_470288,140.12303161621094,24.510513305664062,1329366.5417999723,404278.0105998,0.0,0,0.0349444936602521,470288.0,u_470288
u_480180,140.07899475097656,24.55455017089844,1349357.6179607734,424140.40578280005,0.0,0,0.0218596691749773,480180.0,u_480180
m_500324,141.3054656982422,23.32807922363281,1351831.0428134613,188613.80608004,,0,0.0349196458289669,,m_500324
u_500164,140.05166625976562,24.58187866210937,1356612.21255124,429161.7050088,0.0,0,0.037806283276969,500164.0,u_500164
m_500011,141.1782989501953,23.455245971679688,1362103.1466560236,177149.40118133996,,0,0.0187516349124012,,m_500011
m_480215,141.03045654296875,23.60308837890625,1371581.192559604,181205.6112669,,0,0.0197958952491229,,m_480215
m_500062,140.92355346679688,23.709991455078125,1386187.9330444362,184938.84756569995,,0,0.0296652115809544,,m_500062
u_500283,140.0167694091797,24.616775512695312,1400580.628192962,448295.2524550801,0.0,0,0.0417960141173288,500283.0,u_500283
u_480324,140.01307678222656,24.62046813964844,1415264.9837859692,456359.06396098,0.0,0,inf,480324.0,u_480324
m_490304,140.7519989013672,23.88154602050781,1417064.736450022,186036.0757935,,0,0.036211554021924,,m_490304
m_500351,140.5618438720703,24.071701049804688,1439726.1594994164,184423.26398114,,0,0.0914460835904382,,m_500351
m_490122,139.42466735839844,25.20887756347656,1514635.4465696416,216035.0847972,,0,0.1107356428990983,,m_490122
m_500230,138.93885803222656,25.69468688964844,1556453.8267476473,210671.44850504005,,0,0.114493256505381,,m_500230
m_500155,138.30999755859375,26.32354736328125,1686546.727017401,212562.76648924,,0,0.1222023992568748,,m_500155
m_500129,138.2354278564453,26.398117065429688,1784153.5788451924,233023.67544184,,0,0.0859204350429552,,m_500129
m_500161,138.126708984375,26.5068359375,1874944.6580472148,273518.69235800003,,0,0.0457184057761488,,m_500161
m_490185,138.06744384765625,26.56610107421875,1877994.667195216,273629.0613889,,0,0.0509649710833781,,m_490185
m_500353,138.04049682617188,26.593048095703125,1988742.079733379,248146.36896408995,,0,0.0550212150201766,,m_500353
m_500099,137.92276000976562,26.71078491210937,1996156.762092125,253985.10096759,,0,0.027279908355907,,m_500099
m_500335,137.7302703857422,26.90327453613281,2025644.3497252327,248056.45419155,,0,0.0523936281495752,,m_500335
m_490129,137.24588012695312,27.387664794921875,2059661.0843864167,273212.94673704,,0,0.0515447233314413,,m_490129
m_500030,136.85980224609375,27.77374267578125,2069521.8156596888,255431.16874199003,,0,0.0541001671946384,,m_500030
m_500190,136.59005737304688,28.043487548828125,2129152.8133212016,267840.56751574995,,0,0.0662273098739139,,m_500190
m_500195,135.97402954101562,28.65951538085937,2147050.0558626195,264306.12777559,,0,0.0679856189377914,,m_500195
m_500233,135.87937927246094,28.754165649414062,2226796.9218167383,272395.58759108995,,0,0.0571293211011005,,m_500233
m_490293,135.83929443359375,28.79425048828125,2271147.9963805964,273996.43414939,,0,0.045512444484188,,m_490293
m_500243,135.4410858154297,29.192459106445312,2295570.2375399563,277311.6318206499,,0,0.0410886874520818,,m_500243
m_490113,135.36181640625,29.271728515625,2325800.722056565,278203.12108159,,0,0.0849689325827391,,m_490113
m_490115,135.2980194091797,29.335525512695312,2485354.21364941,296002.41911358986,,0,inf,,m_490115
