gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
84,0.0220550345254045,214,16,13,198.0,7.4766355140186915,6.074766355140187,92.5233644859813
85,0.0214891041162227,213,11,12,202.0,5.164319248826291,5.633802816901408,94.83568075117371
86,0.0246147022951546,222,16,7,206.0,7.207207207207207,3.1531531531531534,92.7927927927928
87,0.0227483273288728,221,14,15,207.0,6.334841628959276,6.787330316742081,93.66515837104072
88,0.0248722316865417,219,16,18,203.0,7.30593607305936,8.219178082191782,92.69406392694064
89,0.0221948212083847,216,10,13,206.0,4.62962962962963,6.018518518518518,95.37037037037037
90,0.02278904453272,218,12,10,206.0,5.504587155963303,4.587155963302752,94.4954128440367
91,0.022506710716498,218,10,10,208.0,4.587155963302752,4.587155963302752,95.41284403669725
92,0.020638629283489,212,9,15,203.0,4.245283018867925,7.0754716981132075,95.75471698113208
93,0.0222061557529436,215,11,8,204.0,5.116279069767442,3.7209302325581395,94.88372093023256
94,0.0220363191185472,216,11,10,205.0,5.092592592592593,4.62962962962963,94.9074074074074
95,0.0229073933340571,211,5,10,206.0,2.3696682464454977,4.739336492890995,97.6303317535545
96,0.0219194312796208,222,16,5,206.0,7.207207207207207,2.2522522522522523,92.7927927927928
97,0.0221055819117795,219,11,14,208.0,5.0228310502283104,6.392694063926941,94.9771689497717
98,0.0237967627827205,222,19,16,203.0,8.558558558558559,7.207207207207207,91.44144144144144
99,0.0217647058823529,222,13,13,209.0,5.8558558558558556,5.8558558558558556,94.14414414414415
100,0.021476510067114,0,0,0,,,,
