subsetID,Q_peak,Qpeak_reduction,cost,floodedArea
_010388,157.07240295410156,7.5611419677734375,1202101.168613132,126323.8048879
_010389,160.42799377441406,4.2055511474609375,429646.4371468397,51409.11915360001
_010390,155.92031860351562,8.713226318359375,1187330.5254135733,155856.2653187
_010391,154.7958984375,9.837646484375,1430264.2350832983,178057.29727104
_010392,163.7602996826172,0.8732452392578125,51531.56589003526,9511.2121484
_010393,161.1807403564453,3.4528045654296875,619485.4461529566,80167.64095470001
_010394,152.8450927734375,11.7884521484375,1562532.8021041444,211963.95315965
_010395,154.66281127929688,9.970733642578125,1258787.7510347823,152757.100169464
_010396,152.7180633544922,11.915481567382812,1583515.1380499767,207910.05432084997
_010397,152.3312225341797,12.302322387695312,1476635.013587199,171382.35113064997
_010398,157.02667236328125,7.60687255859375,1017613.3297609928,137116.620517494
_010399,164.00160217285156,0.6319427490234375,302585.34258119145,27648.600859699996
_010400,158.59402465820312,6.039520263671875,902604.0358134115,130729.04806629999
_010401,149.5531463623047,15.080398559570312,1846682.8650500248,210399.07827485996
_010402,154.3022918701172,10.331253051757812,1229462.266535725,138373.308821594
_010403,161.42755126953125,3.20599365234375,428881.9504138665,50397.8280483
_010404,155.2356414794922,9.397903442382812,1631596.0227658788,149560.4711934
_010405,154.1883087158203,10.445236206054688,1552051.5647856342,212978.6492883
_010406,148.40310668945312,16.230438232421875,2295369.236770543,272050.77930188
_010407,160.8772430419922,3.7563018798828125,941962.9041344104,103931.48743570001
_010408,152.312255859375,12.3212890625,1476089.3862973105,171451.32010485
_010409,156.71603393554688,7.917510986328125,886057.4956976402,112500.63244746
_010410,147.86375427246094,16.769790649414062,2092757.8910071617,272355.92526863405
_010411,154.90713500976562,9.726409912109375,1521885.2435736072,209359.68418539996
_010412,158.23292541503906,6.4006195068359375,679691.0582231156,99069.3839664
_010413,156.6859130859375,7.9476318359375,897203.9400673923,114308.42325336
_010414,150.49874877929688,14.134796142578125,1994646.3172053618,238476.19005064998
_010415,157.68142700195312,6.952117919921875,1178897.9728212042,134308.58745471
_010416,154.54556274414062,10.087982177734375,1324236.8994858107,150902.68497491
_010417,155.4700469970703,9.163497924804688,1164779.8671263112,133746.332907794
_010418,157.01051330566406,7.6230316162109375,880238.1816949756,111928.58446846
_010419,154.52491760253906,10.108627319335938,1241461.1570548508,170626.94663069
_010420,158.13861083984375,6.49493408203125,695748.672808254,101419.95919539999
_010421,152.22222900390625,12.41131591796875,1574251.3548128975,199829.49574909397
_010422,161.65792846679688,2.975616455078125,464956.72570433863,70562.5051073
_010423,153.4257354736328,11.207809448242188,1689538.1225661698,189658.33919175
_010424,151.56259155273438,13.070953369140625,1607883.3316920174,216552.39217002998
_010425,150.88275146484375,13.75079345703125,1908561.6827401987,243005.776074884
_010426,154.92605590820312,9.707489013671875,1157980.768229753,155506.46155878998
_010427,149.66177368164062,14.971771240234375,1795887.425554621,211525.07437045997
_010428,156.1813201904297,8.452224731445312,1144699.0532975919,141124.06315412
_010429,152.84373474121094,11.789810180664062,1364723.4980618667,193839.56044426
_010430,161.3692169189453,3.2643280029296875,626213.6137025764,101257.52065537
_010431,151.15774536132812,13.475799560546875,2083994.0769141375,246178.53546064
_010432,148.04225158691406,16.591293334960938,2041643.920619166,268360.787984834
_010433,156.6874237060547,7.9461212158203125,1436180.074747664,178224.33145604
_010434,155.11289978027344,9.520645141601562,1201323.5705448242,163829.38490268998
_010435,155.169677734375,9.4638671875,1157081.6160214108,130770.853829794
_010436,164.40560913085938,0.227935791015625,26069.885814016492,3867.6588124
_010437,163.1551513671875,1.4783935546875,181502.69810911358,18524.7379018
_010438,161.15652465820312,3.477020263671875,475454.59726046637,54911.2078055
_010439,161.3445281982422,3.2890167236328125,404979.6449404956,44925.616711194
_010440,154.83934020996094,9.794204711914062,1243235.7862381516,154397.74559754
_010441,156.71224975585938,7.921295166015625,810563.4467571079,95615.05864689
_010442,158.60279846191406,6.0307464599609375,670512.5309624962,97982.60109247
_010443,163.92445373535156,0.7090911865234375,245850.97164840545,24120.9197532
_010444,147.9394073486328,16.694137573242188,2093608.0296160667,273361.82274063403
_010445,152.55816650390625,12.07537841796875,1502596.6654822214,200750.52951246
_010446,150.39129638671875,14.24224853515625,2178808.7662166236,273081.09031195997
_010447,148.61907958984375,16.01446533203125,2336166.3325719843,282077.35021888
_010448,150.3343048095703,14.299240112304688,2011030.987533073,239875.39958845003
_010449,153.69871520996094,10.934829711914062,1650747.9671980003,187619.90446294998
_010450,149.1068115234375,15.5267333984375,2141822.3977979524,236697.46324525
_010451,148.73284912109375,15.90069580078125,2162522.154696985,264441.28446466
_010452,158.81068420410156,5.8228607177734375,939442.2192330472,115164.94383339999
_010453,155.06471252441406,9.568832397460938,1095514.0774153748,151817.37572468998
_010454,163.14273071289062,1.490814208984375,151994.70951117575,16787.399161499998
_010455,145.2032928466797,19.430252075195312,2900536.5569635155,373807.76742164994
_010456,154.4220733642578,10.211471557617188,1189222.7889088108,136071.07887879398
_010457,158.1621551513672,6.4713897705078125,1125137.1407563633,155205.33595520002
_010458,158.011962890625,6.62158203125,1109956.0131271277,124155.4834991
_010459,158.09454345703125,6.53900146484375,1060599.5334573826,124355.95316074998
_010460,158.61874389648438,6.014801025390625,961878.4780262588,123550.57563339999
_010461,158.1066131591797,6.5269317626953125,792058.5931113851,120838.85511050002
_010462,156.5883026123047,8.045242309570312,1113692.8496106383,155573.17578829403
_010463,155.20706176757812,9.426483154296875,1114596.2404634245,140644.03679168998
_010464,157.16006469726562,7.473480224609375,1008244.1112290368,134392.89281449403
_010465,157.84620666503906,6.7873382568359375,1082614.748401841,128589.67710274999
_010466,162.9617462158203,1.6717987060546875,208057.44935060738,18228.8854416
_010467,145.93063354492188,18.702911376953125,2273038.090510637,295632.97910169995
_010468,152.790771484375,11.8427734375,1572202.3269942838,225621.15304440004
_010469,162.6937255859375,1.9398193359375,145874.4856025559,17052.996605999997
_010470,154.14581298828125,10.48773193359375,1334311.6989800911,165039.06143364
_010471,153.46031188964844,11.173233032226562,2012710.212953047,229104.81125084
_010472,163.31942749023438,1.314117431640625,114882.09702976867,19818.522553993997
_010473,157.1052703857422,7.5282745361328125,1017953.6364386777,137782.2053985
_010474,152.39376831054688,12.239776611328125,1581402.4367616524,200713.398148394
_010475,156.9728240966797,7.6607208251953125,941663.3969467352,130344.27988302
_010476,149.2823486328125,15.3511962890625,1950237.4998440142,225661.68869866
_010477,155.18255615234375,9.45098876953125,1504099.228058886,193384.5547101
_010478,151.51107788085938,13.122467041015625,1870267.8418228624,247276.15815737
_010479,155.69595336914062,8.937591552734375,1306245.5865471426,143174.92630830003
_010480,151.4246368408203,13.208908081054688,1915596.175295277,245865.43552641003
_010481,158.15777587890625,6.47576904296875,1098754.3309206557,140561.75350001
_010482,155.1884002685547,9.445144653320312,1144756.9724946772,130539.530254794
_010483,149.737060546875,14.896484375,2285763.745673486,268257.17289606
_010484,155.8800506591797,8.753494262695312,1096560.6072098678,127204.503259694
_010485,154.3122100830078,10.321334838867188,1312854.252235024,147327.51875500998
_010486,147.3310089111328,17.302536010742188,2426216.8088586405,288613.73405125
_010487,156.47286987304688,8.160675048828125,1416864.3448515274,172290.22311194
_010488,153.52334594726562,11.110198974609375,1285322.689849339,156511.62314627
_010489,149.55064392089844,15.082901000976562,1853161.8809238852,213800.20052679
_010490,151.65487670898438,12.978668212890625,1837080.613957054,224420.894473484
_010491,156.93093872070312,7.702606201171875,1205909.326505319,146348.05867973398
_010492,161.00877380371094,3.6247711181640625,756286.0660925196,93553.85527849999
_010493,163.85643005371094,0.7771148681640625,54664.17139604618,6185.506315400001
_010494,148.0310821533203,16.602462768554688,2077778.9020943865,271117.361822234
_010495,148.075927734375,16.5576171875,2272539.882532538,262853.69164285
_010496,163.41123962402344,1.2223052978515625,170394.90655655996,12856.893324199998
_010497,161.7335968017578,2.8999481201171875,423333.25384196424,49641.2833296
_010498,155.62603759765625,9.00750732421875,1215338.362701416,158356.69302786005
_010499,154.70437622070312,9.929168701171875,1188935.8862980069,158201.26249629
_010500,158.6931915283203,5.9403533935546875,820646.3297930902,97765.886976094
_010501,159.17391967773438,5.459625244140625,958320.4846896876,127125.74431790001
_010502,149.52479553222656,15.108749389648438,1863589.2408317018,220948.09633106
_010503,155.2021484375,9.431396484375,1115221.4396666149,146633.86183249
_010504,159.0884246826172,5.5451202392578125,674843.2233208104,93664.596963484
_010505,162.4969482421875,2.1365966796875,277821.82824727433,33760.8589664
_010506,163.9756317138672,0.6579132080078125,62517.46065860153,6988.301299000001
_010507,161.6724853515625,2.9610595703125,356006.97241028165,48536.4697912
_010508,160.3570556640625,4.2764892578125,609434.8463125059,55860.36808015
_010509,150.92913818359375,13.70440673828125,1849279.4312038948,263539.8575514
_010510,162.7201385498047,1.9134063720703125,441419.5883874027,44364.628935600005
_010511,154.776611328125,9.85693359375,1416879.8843735526,176302.40548904001
_010512,163.66183471679688,0.971710205078125,230643.00579609076,32552.850472000002
_010513,157.47378540039062,7.159759521484375,742879.9936498,87705.44512559
_010514,154.29576110839844,10.337783813476562,1227614.9524383382,138531.744865794
_010515,154.19349670410156,10.440048217773438,1594773.6892725548,208721.2171549
_010516,155.0125732421875,9.6209716796875,1103485.463420757,151422.15062769
_010517,163.098388671875,1.53515625,163003.83996188606,19392.189918999997
_010518,149.98867797851562,14.644866943359375,2022782.4755209768,240703.37943185004
_010519,149.88502502441406,14.748519897460938,1841597.6637535836,212870.36557166
_010520,162.52041625976562,2.113128662109375,139919.22257538323,15859.053311000001
_010521,156.7591552734375,7.8743896484375,1054793.2257314904,122268.56574080001
_010522,152.33697509765625,12.29656982421875,1451565.865494325,169789.82976795
_010523,163.35337829589844,1.2801666259765625,130150.7460027749,13356.098843300002
_010524,154.35292053222656,10.280624389648438,2006072.8264891778,249401.94608971
_010525,160.8450927734375,3.7884521484375,603258.1843585728,98172.71941837
_010526,148.4749755859375,16.1585693359375,2362303.5607432504,284614.96822927997
_010527,149.9722137451172,14.661331176757812,1981039.0142522862,247699.33379688003
_010528,157.17996215820312,7.453582763671875,958832.683019573,133206.314483294
_010529,157.08985900878906,7.5436859130859375,1000293.7327449725,122715.92612259001
_010530,161.50958251953125,3.12396240234375,507338.46608297667,77993.15380007
_010531,164.4603729248047,0.1731719970703125,109792.06384852887,13887.729015
_010532,163.58544921875,1.048095703125,114593.9315149416,13918.784329600001
_010533,155.54037475585938,9.093170166015625,1430514.8066218162,187763.47778070002
_010534,155.70909118652344,8.924453735351562,1143437.310290207,129846.378214794
_010535,162.84573364257812,1.787811279296875,276872.8494792543,40115.143675650004
_010536,163.17515563964844,1.4583892822265625,139428.9131021148,13533.488760400001
_010537,145.37100219726562,19.262542724609375,2910720.0809556143,374734.46582204994
_010538,160.175537109375,4.4580078125,686618.1800098163,91935.50620880001
_010539,155.65060424804688,8.982940673828125,1055597.9638864188,119670.86742369398
_010540,156.92323303222656,7.7103118896484375,991310.1530871635,124070.25166059998
_010541,157.0950164794922,7.5385284423828125,1120290.4054974564,145692.97289930002
_010542,161.06825256347656,3.5652923583984375,598892.0619480876,76396.0110737
_010543,154.65948486328125,9.97406005859375,1182330.8679457142,172307.9914809
_010544,151.2751922607422,13.358352661132812,1595263.1256046325,214913.79572703
_010545,154.75393676757812,9.879608154296875,1241955.3918472575,172610.13784068997
_010546,156.26429748535156,8.369247436523438,1713157.3929842613,216985.04245552
_010547,154.61544799804688,10.018096923828125,1274384.9629037085,158268.35166453998
_010548,154.71095275878906,9.922592163085938,1197807.988911724,162364.88874868996
_010550,161.18203735351562,3.451507568359375,142626.01016260686,21854.305879499996
_010551,154.66136169433594,9.972183227539062,1799767.8072443083,208189.49604789
_010552,161.18353271484375,3.45001220703125,377259.1478472159,42051.153078899995
_010553,152.37640380859375,12.25714111328125,1509907.8129167187,203012.33951125998
_010554,160.2861785888672,4.3473663330078125,889794.2837070443,107472.6500009
_010555,150.90542602539062,13.728118896484375,1930746.2616113748,267912.46324300003
_010556,162.87481689453125,1.75872802734375,131621.14712482234,16480.784975
_010557,158.6142578125,6.019287109375,1090326.4759461824,112031.32083676
_010558,163.71006774902344,0.9234771728515625,178039.5202787469,18226.477756499997
_010559,157.17245483398438,7.461090087890625,1109192.8806252023,138481.3780503
_010560,154.84698486328125,9.78656005859375,1279581.1302566596,149154.874574
_010561,149.422607421875,15.2109375,2041634.3296563153,239205.85189065998
_010562,147.99966430664062,16.633880615234375,2078958.9684151926,268369.163240334
_010563,152.8711700439453,11.762374877929688,1749742.8327959687,201971.257398844
_010564,157.56890869140625,7.06463623046875,752301.01982413,87265.43191969
_010565,162.3636016845703,2.2699432373046875,499887.0085222324,44847.4770776
_010566,147.8624267578125,16.7711181640625,2090836.274275887,272105.61629903404
_010568,152.2775421142578,12.356002807617188,1574189.2382908226,200220.41985879396
_010569,152.90611267089844,11.727432250976562,1836930.8393091408,217434.45582028406
_010570,152.65907287597656,11.974472045898438,1521834.3902506232,199871.35409586
_010571,149.55088806152344,15.082656860351562,1841809.1395399114,212860.82339135997
_010572,157.65586853027344,6.9776763916015625,857216.2264004992,129347.1959024
_010573,163.41036987304688,1.223175048828125,181860.5688976462,29546.317386649996
_010574,161.11849975585938,3.515045166015625,167030.01958125754,37821.9332565
_010575,158.60128784179688,6.032257080078125,1091817.135642513,123333.32104119999
_010576,150.29483032226562,14.338714599609375,1902744.6972961624,232421.81246034
_010577,158.73057556152344,5.9029693603515625,549890.2491089628,70928.44572579999
_010578,161.56410217285156,3.0694427490234375,275959.3781993585,31272.813908594002
_010579,156.81488037109375,7.81866455078125,1100675.3522109326,134232.1799884
_010580,154.3306121826172,10.302932739257812,1305082.564820391,182258.77224760997
_010581,153.4107208251953,11.222824096679688,1316040.1412835042,181807.50666356002
_010582,148.02882385253906,16.604721069335938,2077943.1050036626,271268.705693934
_010583,156.65426635742188,7.979278564453125,1240061.7243678335,143593.37505246
_010584,157.23916625976562,7.394378662109375,1203541.4628125113,135187.4421829
_010585,158.2574005126953,6.3761444091796875,1083801.068321264,103720.26722476
_010586,163.81459045410156,0.8189544677734375,67847.25736065778,10360.751367
_010587,153.63931274414062,10.994232177734375,1255620.1237190247,151180.28094519998
_010588,161.09466552734375,3.53887939453125,642406.5752959755,84698.23606585001
_010589,148.4799041748047,16.153640747070312,2340427.3274025163,283711.13571277994
_010590,156.5678253173828,8.065719604492188,793699.8016901654,102336.3823162
_010591,145.4774932861328,19.156051635742188,2898804.1381118265,373555.36379514995
_010592,153.62576293945312,11.007781982421875,1835554.0825103528,229965.80167949002
_010593,163.13111877441406,1.5024261474609375,128135.30786237832,19321.598148999998
_010594,151.13430786132812,13.499237060546875,1932715.3492273507,242706.73030118397
_010595,147.87095642089844,16.762588500976562,2058688.6153152704,270840.381699634
_010596,148.03289794921875,16.60064697265625,2056355.8165532094,270341.23368373397
_010597,158.22232055664062,6.411224365234375,694650.6706725544,100999.0561065
_010598,155.83447265625,8.799072265625,1603020.6727857,200023.89449165994
_010599,149.5513916015625,15.0821533203125,1843078.455218364,213039.22651456
_010600,154.2737274169922,10.359817504882812,1293366.9921944086,155572.28042154
_010601,160.63665771484375,3.99688720703125,449877.0643574573,56566.647928900005
_010602,154.11410522460938,10.519439697265625,1302733.3875431528,163143.90361044
_010603,163.15121459960938,1.482330322265625,132267.7603947863,15028.009768099999
_010604,160.7371826171875,3.8963623046875,322979.5271705595,33431.6270619
_010605,160.02114868164062,4.612396240234375,742554.906266046,104176.9684092
_010606,153.70028686523438,10.933258056640625,1674432.6059367782,189533.77384575
_010607,155.582763671875,9.05078125,1385665.5865341967,179875.910527
_010608,156.29364013671875,8.33990478515625,1362220.0719083843,174667.93535219
_010609,152.12025451660156,12.513290405273438,2098707.039720605,261874.69857517
_010610,151.4295654296875,13.2039794921875,1865205.1877026407,247058.48383347
_010611,159.48715209960938,5.146392822265625,740564.279343564,93013.4157824
_010612,145.95932006835938,18.674224853515625,2797852.2499884535,356408.0202614499
_010613,149.19308471679688,15.440460205078125,2167368.66738233,268471.96215058997
_010614,161.36790466308594,3.2656402587890625,151120.20904748107,22511.7223045
_010615,158.1248779296875,6.5086669921875,1116770.7785145387,128781.65946450998
_010616,150.24188232421875,14.39166259765625,1926867.1473349687,236577.43272324002
_010617,163.89122009277344,0.7423248291015625,321305.679055692,29481.9508819
_010618,156.49427795410156,8.139266967773438,1277408.955273474,149110.884671894
_010619,149.51805114746094,15.115493774414062,1859562.3604456177,218179.08802256
_010620,157.08071899414062,7.552825927734375,1040535.2488164388,139069.47223729402
_010621,163.52633666992188,1.107208251953125,114720.97446842634,12675.808061300002
_010622,161.27572631835938,3.357818603515625,333966.6640056607,49163.49549089999
_010623,160.92601013183594,3.7075347900390625,394469.1895821642,46618.097561799994
_010624,156.11170959472656,8.521835327148438,1175805.7300804064,142681.79464682
_010625,160.5186767578125,4.1148681640625,634652.7396006263,78192.361995
_010626,154.8986358642578,9.734909057617188,1169300.7808112744,157971.11076968999
_010627,152.91455078125,11.718994140625,1333864.0047169393,191187.85106355997
_010628,154.8856658935547,9.747879028320312,1657294.3168960318,151939.11720870002
_010629,153.10073852539062,11.532806396484375,1812049.421291677,218495.80060740001
_010630,153.78988647460938,10.843658447265625,1844048.2875123022,207775.912324844
_010631,147.95034790039062,16.683197021484375,2182148.051732768,258795.98450288
_010632,155.36416625976562,9.269378662109375,1221717.5672196294,159336.49388306003
_010633,154.97384643554688,9.659698486328125,1169217.2589882482,156637.08199458997
_010634,157.014892578125,7.61865234375,1027259.6445973889,138389.403005694
_010635,163.43426513671875,1.19927978515625,176191.0411299714,17602.5850387
_010636,164.19586181640625,0.43768310546875,125704.32796917603,11576.944633
_010637,160.35336303710938,4.280181884765625,732584.5570118186,103210.8321299
_010638,150.11985778808594,14.513687133789062,1800482.2239973713,205327.27527456
_010639,160.78163146972656,3.8519134521484375,176658.5444267064,27717.748622799998
_010640,152.73883056640625,11.89471435546875,1463842.164317,191120.57410356
_010641,147.773193359375,16.8603515625,2114176.9968046388,279975.10148983396
_010642,154.98826599121094,9.645278930664062,1139075.7871102707,154958.01801468997
_010643,157.60159301757812,7.031951904296875,720691.8187053134,85167.56999689
_010644,147.8863067626953,16.747238159179688,2043672.3557069083,266380.105704334
_010645,158.564208984375,6.0693359375,1003254.3258403118,129248.1521425
_010646,149.9232635498047,14.710281372070312,1999416.5675066437,249047.21527111004
_010647,152.75949096679688,11.874053955078125,1578425.0344535226,207305.21249054998
_010648,160.9169921875,3.716552734375,635876.6644388161,85452.86644275
_010649,155.88922119140625,8.74432373046875,1128294.2076140763,128134.660377794
_010650,155.29115295410156,9.342391967773438,1137171.765847531,151602.73644168998
_010651,163.4860382080078,1.1475067138671875,191191.97203901754,21413.9793294
_010652,159.86297607421875,4.77056884765625,662964.1866117505,90772.5661804
_010653,164.11338806152344,0.5201568603515625,325533.72180904436,33756.9317727
_010654,158.13357543945312,6.499969482421875,740741.3947285736,108475.80399747001
_010655,155.06539916992188,9.568145751953125,1233320.521481224,168052.52951070998
_010656,158.6922607421875,5.9412841796875,851384.3155374265,91348.56500605997
_010657,154.88490295410156,9.748641967773438,1269256.310990851,148519.40944309998
_010658,152.96717834472656,11.666366577148438,1826269.3837941969,217361.98454109998
_010659,160.0502166748047,4.5833282470703125,820599.5490644954,115901.2667615
_010660,158.92552185058594,5.7080230712890625,497981.0327674027,61501.584205299994
_010661,162.904541015625,1.72900390625,165520.51860873913,20581.3218533
_010662,150.34530639648438,14.288238525390625,1904160.4009280347,235178.52902904
_010663,154.69337463378906,9.940170288085938,1235035.2399531857,169873.54755799
_010664,162.29087829589844,2.3426666259765625,161364.7719805211,18311.117387
_010665,154.20018005371094,10.433364868164062,1730907.438154116,205527.3591532
_010666,160.06947326660156,4.5640716552734375,677732.9924597979,92848.45017970001
_010667,153.43719482421875,11.19635009765625,1288446.6113798453,183678.52006666
_010668,156.0755157470703,8.558029174804688,1097808.756126036,143435.84426536
_010669,152.70570373535156,11.927841186523438,1481271.2524651035,198376.48372456
_010670,154.862548828125,9.77099609375,1184897.9514483009,156364.83318068998
_010671,152.9515380859375,11.6820068359375,1764127.0869412194,217870.8833169
_010672,151.33001708984375,13.30352783203125,1940659.400917537,241565.06221749398
_010673,152.7893829345703,11.844161987304688,1370639.6848961038,193338.42769656001
_010674,163.2388458251953,1.3946990966796875,176472.60313333763,22288.6537064
_010675,153.28759765625,11.345947265625,1799985.524139219,214200.90368528402
_010676,149.42758178710938,15.205963134765625,2016241.1937736142,235247.04770866
_010677,151.11351013183594,13.520034790039062,1922083.4401197212,244658.782017484
_010678,152.85809326171875,11.77545166015625,1360179.5480438347,193866.10874006
_010679,159.55653381347656,5.0770111083984375,772789.8781103465,104098.10560456001
_010680,156.18429565429688,8.449249267578125,1153073.1475479482,141414.93160822
_010681,154.04197692871094,10.591567993164062,1356341.2928354777,166080.24187014
_010682,163.1876983642578,1.4458465576171875,169957.55242117564,14929.080737599998
_010683,162.3806915283203,2.2528533935546875,277286.0777060956,31461.17269719
_010684,158.1473846435547,6.4861602783203125,765276.0094932528,121956.4722448
_010685,160.7454376220703,3.8881072998046875,774224.5765912344,88513.24690520001
_010686,154.08230590820312,10.551239013671875,1672960.8994472846,221450.10681559998
_010687,152.8379669189453,11.795578002929688,1475814.0728591809,195839.12976746
_010688,147.7325897216797,16.900955200195312,2064856.2804876457,269280.157664834
_010689,153.04269409179688,11.590850830078125,1805751.5158330963,215113.8079452
_010690,154.3447265625,10.288818359375,1589850.175210724,214715.47165879997
_010691,159.59864807128906,5.0348968505859375,647657.2468478122,62422.239425
_010692,154.1582489013672,10.475296020507812,1683165.3728867585,179892.74008270403
_010693,161.42835998535156,3.2051849365234375,306923.9468190368,34325.739373494
_010694,157.1717529296875,7.4617919921875,924772.1224977451,117576.79093629
_010695,160.79966735839844,3.8338775634765625,924277.4444991275,99483.86407
_010696,160.43292236328125,4.20062255859375,754275.7288142825,112007.62585400001
_010697,151.9336700439453,12.699874877929688,1853878.4068287476,236467.38290686003
_010698,160.93739318847656,3.6961517333984375,309874.87491456326,39451.3790526
_010699,153.86502075195312,10.768524169921875,1400828.4383395116,166596.0797682
_010700,147.8413848876953,16.792160034179688,2045024.968329001,261123.16287633398
_010701,154.17808532714844,10.455459594726562,1642565.022715489,220054.35923039998
_010702,151.7952117919922,12.838333129882812,1610051.4780988535,217582.04841813
_010703,156.64735412597656,7.9861907958984375,1317190.7593165757,154196.73826889
_010704,155.68568420410156,8.947860717773438,1178357.1046683462,155017.95462806005
_010705,155.55213928222656,9.081405639648438,1359728.8639725405,173658.86771857
_010706,150.4057159423828,14.227828979492188,1967649.7182413228,221897.54996172
_010707,151.37826538085938,13.255279541015625,2150028.6290517,250937.08438485998
_010708,159.9237518310547,4.7097930908203125,765757.0900081311,99527.61265816001
_010709,162.53762817382812,2.095916748046875,196260.74046169597,26382.9577738
_010710,162.975830078125,1.65771484375,290142.9550067971,29924.956670300002
_010711,152.1468963623047,12.486648559570312,2197317.5716446517,268688.17831693
_010712,149.88882446289062,14.744720458984375,2041636.598541723,249299.42437889
_010713,155.03004455566406,9.603500366210938,1663892.2552485284,191223.25666698997
_010714,160.50013732910156,4.1334075927734375,294010.2038352913,37485.7497745
_010715,146.45797729492188,18.175567626953125,2159817.528510219,281048.1844857
_010716,155.0916290283203,9.541915893554688,1644574.1488742703,190712.97140579
