subsetID,Q_peak,Qpeak_reduction,cost,floodedArea
_570300,142.7185516357422,21.914993286132812,1040060.4456969807,153049.2022007
_570301,152.31243896484375,12.32110595703125,567441.7704234662,74289.04767764
_570302,134.00840759277344,30.625137329101562,2657685.6508717933,319912.9390332899
_570303,160.65411376953125,3.97943115234375,201479.93100297355,29294.901212099998
_570304,141.96157836914062,22.671966552734375,1268542.971085738,184368.8868494
_570305,139.3795623779297,25.253982543945312,1429416.9182340777,190115.71902699998
_570306,144.15505981445312,20.478485107421875,903817.4960145525,136231.6391855
_570307,136.97618103027344,27.657363891601562,1979381.827817413,255023.0964456
_570308,147.46224975585938,17.171295166015625,748744.4539123354,107274.60999986
_570309,161.0654754638672,3.5680694580078125,234792.58600375004,26133.50101826
_570310,146.67396545410156,17.959579467773438,795373.2178651943,124786.7622957
_570311,140.26565551757812,24.367889404296875,1626843.3863823444,214320.952532534
_570312,145.2438201904297,19.389724731445312,965649.7057436958,142990.7493268
_570313,145.3924102783203,19.241134643554688,814915.3640850717,129058.13114940001
_570314,145.704345703125,18.92919921875,787418.4395380822,118263.00240190001
_570315,144.92190551757812,19.711639404296875,944609.9981839339,138903.3746633
_570316,148.47518920898438,16.158355712890625,656398.542789196,97744.9654274
_570317,158.4507598876953,6.1827850341796875,236239.7134994347,30775.129792099997
_570318,148.51541137695312,16.118133544921875,701612.6381828855,94713.5532722
_570319,142.2126922607422,22.420852661132812,1132391.9230432373,155896.9245149
_570320,145.30130004882812,19.332244873046875,1046551.7327549052,158054.3135698
_570321,140.0696563720703,24.563888549804688,1373210.6209617874,179169.6292071
_570322,140.16665649414062,24.466888427734375,1332225.939989098,167720.7917058
_570323,141.92112731933594,22.712417602539062,1265688.7048334018,175124.14167709998
_570324,140.9984130859375,23.6351318359375,1293617.2086551634,169874.6811385
_570325,151.81497192382812,12.818572998046875,466257.8464220171,61207.14302806
_570326,159.55545043945312,5.078094482421875,285295.31445129594,34850.074677
_570327,156.87869262695312,7.754852294921875,365953.12014970044,55055.2651449
_570328,141.89361572265625,22.73992919921875,1208957.5069502825,164012.6676031
_570329,149.51173400878906,15.121810913085938,565880.9685842834,86063.62770709
_570330,137.7879180908203,26.845626831054688,1739516.428167257,228591.90884633997
_570331,138.40554809570312,26.227996826171875,1624947.6484223597,211562.12618894
_570332,138.3843231201172,26.249221801757812,1948666.8949006384,239466.20470230002
_570333,157.60789489746094,7.0256500244140625,282140.7268461851,34453.2363981
_570334,135.29544067382812,29.338104248046875,2186387.8140724795,270744.49789918994
_570335,134.0923614501953,30.541183471679688,2778740.983475145,339314.78738488996
_570336,148.1333770751953,16.500167846679688,632761.3153413143,91929.54090306
_570337,147.74256896972656,16.890975952148438,694393.5600641564,100508.1472584
_570338,142.2928924560547,22.340652465820312,1130939.4287758286,162785.23357679998
_570339,138.86463928222656,25.768905639648438,1589227.232282877,194390.9896689
_570340,151.09642028808594,13.537124633789062,536470.7486569792,79382.3138022
_570341,140.89248657226562,23.741058349609375,1324816.9949417603,178070.1585252
_570342,158.35836791992188,6.275177001953125,248880.55886513166,29105.2962279
_570343,136.21701049804688,28.416534423828125,2023033.0603240393,259987.35713838998
_570344,141.22508239746094,23.408462524414062,1271210.9626255273,167586.16813859998
_570345,138.2289276123047,26.404617309570312,1680514.1648807453,244015.06373
_570346,139.2711181640625,25.3624267578125,1420948.4878992639,185734.5297656
_570347,159.0483856201172,5.5851593017578125,239180.9686281448,28632.209196899996
_570348,137.64584350585938,26.987701416015625,1866724.9691231991,239598.64247708998
_570349,138.60594177246094,26.027603149414062,1600418.85972779,193357.3392271
_570350,138.23019409179688,26.403350830078125,1734701.7193381886,228860.24279654
_570351,135.00018310546875,29.63336181640625,2318783.12252384,279499.0102166899
_570352,148.87051391601562,15.763031005859375,546764.4740030784,80997.50694980001
_570353,138.26010131835938,26.373443603515625,1812717.9464731324,229327.77821313
_570354,140.0646209716797,24.568923950195312,1426512.9548630244,202179.7320182
_570355,152.40066528320312,12.232879638671875,469044.6784645854,64290.2621741
_570356,148.06338500976562,16.570159912109375,663319.9860860684,102797.56044890003
_570357,145.47454833984375,19.15899658203125,913669.233149611,135568.0310567
