gen,subsetID,Qpeak_reduction,cost,rank,subsetID,created_in_gen
6,_060166,5.9072265625,627893.6449725775,0,_060166,6
6,_050040,5.9779205322265625,650816.4658051248,0,_050040,5
6,_040180,5.986602783203125,692320.7416441465,0,_040180,4
6,_060002,6.076995849609375,712644.3482010975,0,_060002,6
6,_060203,8.166854858398438,758715.5362497537,0,_060203,6
7,_030084,1.066864013671875,30810.52090352571,0,_030084,3
7,_040175,1.217071533203125,37736.15549608087,0,_040175,4
7,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
7,_070178,1.6989593505859375,55069.27259860505,0,_070178,7
7,_040062,1.7704925537109375,61788.78354315048,0,_040062,4
7,_040017,1.833709716796875,72139.8856521476,0,_040017,4
7,_050010,1.883056640625,75303.89987375402,0,_050010,5
7,_070080,1.973175048828125,75668.70605058459,0,_070080,7
7,_060094,2.0062408447265625,77841.85445397749,0,_060094,6
7,_040073,2.149276733398437,77893.77639402002,0,_040073,4
7,_070041,2.1559600830078125,93432.14560818356,0,_070041,7
7,_060024,2.64013671875,95226.8934965442,0,_060024,6
7,_060003,2.716064453125,95281.92367616734,0,_060003,6
7,_070001,2.721908569335937,122779.08589753068,0,_070001,7
7,_070171,2.89373779296875,151459.17260340368,0,_070171,7
7,_050169,3.0068359375,160211.00871949914,0,_050169,5
7,_060077,3.0070343017578125,165344.65356475167,0,_060077,6
7,_070198,3.0998077392578125,177328.12119625878,0,_070198,7
7,_060196,3.1024627685546875,204734.01764943253,0,_060196,6
7,_060176,3.566009521484375,212300.4151732385,0,_060176,6
7,_070211,3.610321044921875,253858.3441428578,0,_070211,7
7,_060193,3.7470703125,310102.4840276936,0,_060193,6
7,_070203,4.0555419921875,321836.42873717536,0,_070203,7
7,_050128,4.495132446289063,327952.5103475278,0,_050128,5
7,_070106,5.356842041015625,339138.1630803982,0,_070106,7
7,_060168,5.3594818115234375,356331.9153118434,0,_060168,6
7,_070123,5.4007568359375,527788.5931393871,0,_070123,7
7,_070072,5.4601593017578125,545203.200141555,0,_070072,7
7,_070175,5.87298583984375,616329.7383840954,0,_070175,7
7,_060166,5.9072265625,627893.6449725775,0,_060166,6
7,_050040,5.9779205322265625,650816.4658051248,0,_050040,5
7,_070136,6.02252197265625,661888.181283808,0,_070136,7
7,_070025,6.4312591552734375,676040.3550517176,0,_070025,7
7,_070026,7.811737060546875,699775.8664621117,0,_070026,7
7,_060203,8.166854858398438,758715.5362497537,0,_060203,6
8,_080163,0.6562347412109375,19558.187445959626,0,_080163,8
8,_080102,0.923004150390625,30746.49662776607,0,_080102,8
8,_030084,1.066864013671875,30810.52090352571,0,_030084,3
8,_040175,1.217071533203125,37736.15549608087,0,_040175,4
8,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
8,_070178,1.6989593505859375,55069.27259860505,0,_070178,7
8,_040062,1.7704925537109375,61788.78354315048,0,_040062,4
8,_040017,1.833709716796875,72139.8856521476,0,_040017,4
8,_080215,1.86199951171875,73371.76304878973,0,_080215,8
8,_050010,1.883056640625,75303.89987375402,0,_050010,5
8,_070080,1.973175048828125,75668.70605058459,0,_070080,7
8,_080033,2.0502471923828125,77516.3763466398,0,_080033,8
8,_040073,2.149276733398437,77893.77639402002,0,_040073,4
8,_080091,2.178817749023437,78605.33928693824,0,_080091,8
8,_080081,2.1822052001953125,84408.4249506459,0,_080081,8
8,_060024,2.64013671875,95226.8934965442,0,_060024,6
8,_060003,2.716064453125,95281.92367616734,0,_060003,6
8,_080181,2.77154541015625,111159.76699157587,0,_080181,8
8,_080151,2.89080810546875,133402.79525866575,0,_080151,8
8,_070171,2.89373779296875,151459.17260340368,0,_070171,7
8,_080004,2.9233551025390625,159203.2981613081,0,_080004,8
8,_050169,3.0068359375,160211.00871949914,0,_050169,5
8,_060077,3.0070343017578125,165344.65356475167,0,_060077,6
8,_080209,3.1231842041015625,168641.47613016088,0,_080209,8
8,_060176,3.566009521484375,212300.4151732385,0,_060176,6
8,_080035,4.0744171142578125,253314.1363738436,0,_080035,8
8,_080178,4.476821899414063,298414.68174689903,0,_080178,8
8,_080172,4.481353759765625,327445.1994380275,0,_080172,8
8,_050128,4.495132446289063,327952.5103475278,0,_050128,5
8,_080042,4.55670166015625,329495.5627772622,0,_080042,8
8,_070106,5.356842041015625,339138.1630803982,0,_070106,7
8,_060168,5.3594818115234375,356331.9153118434,0,_060168,6
8,_080002,6.207534790039063,418455.38928356697,0,_080002,8
8,_080147,6.420455932617188,654408.5250291233,0,_080147,8
8,_080112,6.425872802734375,664364.65525223,0,_080112,8
8,_070025,6.4312591552734375,676040.3550517176,0,_070025,7
8,_080052,6.4716644287109375,692629.6351823751,0,_080052,8
8,_070026,7.811737060546875,699775.8664621117,0,_070026,7
8,_080138,8.166488647460938,734128.375213818,0,_080138,8
8,_060203,8.166854858398438,758715.5362497537,0,_060203,6
8,_080060,8.223876953125,768387.4107077685,0,_080060,8
8,_080014,8.372467041015625,911818.5416834896,0,_080014,8
9,_080102,0.923004150390625,30746.49662776607,0,_080102,8
9,_030084,1.066864013671875,30810.52090352571,0,_030084,3
9,_090181,1.51251220703125,33599.03570137141,0,_090181,9
9,_090000,1.613006591796875,46356.86040432988,0,_090000,9
9,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
9,_070178,1.6989593505859375,55069.27259860505,0,_070178,7
9,_090178,1.70697021484375,58021.11081436818,0,_090178,9
9,_090104,1.7076873779296875,59514.56756827222,0,_090104,9
9,_040062,1.7704925537109375,61788.78354315048,0,_040062,4
9,_090068,1.8536376953125,64461.737351262345,0,_090068,9
9,_090171,1.8999176025390625,72212.89228275044,0,_090171,9
9,_090016,2.16448974609375,74046.86447334781,0,_090016,9
9,_080091,2.178817749023437,78605.33928693824,0,_080091,8
9,_090041,2.302734375,81143.29386716172,0,_090041,9
9,_060024,2.64013671875,95226.8934965442,0,_060024,6
9,_060003,2.716064453125,95281.92367616734,0,_060003,6
9,_080181,2.77154541015625,111159.76699157587,0,_080181,8
9,_090101,2.779510498046875,114111.605207339,0,_090101,9
9,_080151,2.89080810546875,133402.79525866575,0,_080151,8
9,_090044,2.974365234375,134671.28589789916,0,_090044,9
9,_090092,3.0327301025390625,142567.55951543525,0,_090092,9
9,_090105,3.1114654541015625,159843.97662635602,0,_090105,9
9,_090052,3.3092803955078125,162711.50606096978,0,_090052,9
9,_090074,3.3940887451171875,179753.57639430676,0,_090074,9
9,_090060,3.396713256835937,198366.5779565944,0,_090060,9
9,_090009,3.43304443359375,208100.73563002003,0,_090009,9
9,_060176,3.566009521484375,212300.4151732385,0,_060176,6
9,_090120,3.612060546875,212507.3042012628,0,_090120,9
9,_090048,3.819869995117188,214150.04190120668,0,_090048,9
9,_090168,4.06207275390625,244516.6368700387,0,_090168,9
9,_080035,4.0744171142578125,253314.1363738436,0,_080035,8
9,_090039,4.3724365234375,277267.3072748898,0,_090039,9
9,_080178,4.476821899414063,298414.68174689903,0,_080178,8
9,_090207,4.5316009521484375,321507.97518512193,0,_090207,9
9,_080042,4.55670166015625,329495.5627772622,0,_080042,8
9,_070106,5.356842041015625,339138.1630803982,0,_070106,7
9,_060168,5.3594818115234375,356331.9153118434,0,_060168,6
9,_090025,5.5338897705078125,357724.68302913284,0,_090025,9
9,_080002,6.207534790039063,418455.38928356697,0,_080002,8
9,_090109,6.5057220458984375,421080.63801151095,0,_090109,9
9,_090119,6.740158081054688,676688.353249021,0,_090119,9
9,_070026,7.811737060546875,699775.8664621117,0,_070026,7
9,_090215,7.9119110107421875,711267.7474373971,0,_090215,9
9,_090158,8.0889892578125,729612.6495478639,0,_090158,9
9,_080138,8.166488647460938,734128.375213818,0,_080138,8
9,_090222,8.19720458984375,751196.4224725744,0,_090222,9
9,_090176,8.223541259765625,760328.7963471448,0,_090176,9
9,_080060,8.223876953125,768387.4107077685,0,_080060,8
9,_090217,8.364959716796875,890724.0556814766,0,_090217,9
9,_080014,8.372467041015625,911818.5416834896,0,_080014,8
9,_090194,8.5855712890625,946829.063483152,0,_090194,9
10,_100098,1.0815277099609375,24721.390754127035,0,_100098,10
10,_090181,1.51251220703125,33599.03570137141,0,_090181,9
10,_100178,1.5339202880859375,45643.22615276554,0,_100178,10
10,_090000,1.613006591796875,46356.86040432988,0,_090000,9
10,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
10,_070178,1.6989593505859375,55069.27259860505,0,_070178,7
10,_100070,1.8224639892578125,57607.227178828514,0,_100070,10
10,_090068,1.8536376953125,64461.737351262345,0,_090068,9
10,_100086,1.8848876953125,66965.85166161683,0,_100086,10
10,_100189,2.1776885986328125,68713.31051656915,0,_100189,10
10,_100111,2.244354248046875,76191.15195750131,0,_100111,10
10,_090041,2.302734375,81143.29386716172,0,_090041,9
10,_100038,2.4279327392578125,81825.10640282258,0,_100038,10
10,_100144,2.5378570556640625,93846.67410070584,0,_100144,10
10,_060024,2.64013671875,95226.8934965442,0,_060024,6
10,_060003,2.716064453125,95281.92367616734,0,_060003,6
10,_100030,2.840362548828125,97819.87825639082,0,_100030,10
10,_100090,3.0495758056640625,105360.09557361456,0,_100090,10
10,_100197,3.050994873046875,140390.6000129001,0,_100197,10
10,_090105,3.1114654541015625,159843.97662635602,0,_090105,9
10,_090052,3.3092803955078125,162711.50606096978,0,_090052,9
10,_100101,3.314208984375,167969.90229269562,0,_100101,10
10,_100187,3.608200073242188,170053.04529750053,0,_100187,10
10,_100009,3.748046875,203199.8752016391,0,_100009,10
10,_090048,3.819869995117188,214150.04190120668,0,_090048,9
10,_100041,3.82684326171875,229688.41111537025,0,_100041,10
10,_090168,4.06207275390625,244516.6368700387,0,_090168,9
10,_080035,4.0744171142578125,253314.1363738436,0,_080035,8
10,_100184,4.085784912109375,257869.54518638272,0,_100184,10
10,_100071,4.244644165039063,274729.3526946664,0,_100071,10
10,_090039,4.3724365234375,277267.3072748898,0,_090039,9
10,_100177,4.3753662109375,289505.3016711285,0,_100177,10
10,_080178,4.476821899414063,298414.68174689903,0,_080178,8
10,_100042,4.518218994140625,310151.07346925186,0,_100042,10
10,_090207,4.5316009521484375,321507.97518512193,0,_090207,9
10,_080042,4.55670166015625,329495.5627772622,0,_080042,8
10,_100212,5.36053466796875,335443.5124372036,0,_100212,10
10,_090025,5.5338897705078125,357724.68302913284,0,_090025,9
10,_100050,5.5810546875,364716.7193347958,0,_100050,10
10,_100116,6.0158538818359375,387202.639802172,0,_100116,10
10,_080002,6.207534790039063,418455.38928356697,0,_080002,8
10,_090109,6.5057220458984375,421080.63801151095,0,_090109,9
10,_100048,6.513946533203125,442712.46803410514,0,_100048,10
10,_100096,6.86212158203125,675798.7276823674,0,_100096,10
10,_100191,6.870895385742188,680260.9780390363,0,_100191,10
10,_100102,8.557266235351562,694012.6644703646,0,_100102,10
10,_090194,8.5855712890625,946829.063483152,0,_090194,9
11,_110093,0.7781524658203125,22096.14202618309,0,_110093,11
11,_100098,1.0815277099609375,24721.390754127035,0,_100098,10
11,_090181,1.51251220703125,33599.03570137141,0,_090181,9
11,_100178,1.5339202880859375,45643.22615276554,0,_100178,10
11,_090000,1.613006591796875,46356.86040432988,0,_090000,9
11,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
11,_070178,1.6989593505859375,55069.27259860505,0,_070178,7
11,_110082,2.0414581298828125,56619.18328708018,0,_110082,11
11,_110128,2.1729736328125,58084.26039551718,0,_110128,11
11,_100189,2.1776885986328125,68713.31051656915,0,_100189,10
11,_110160,2.5785369873046875,73295.76767630927,0,_110160,11
11,_110172,2.601776123046875,92877.23857664346,0,_110172,11
11,_110069,2.770538330078125,95135.72529949092,0,_110069,11
11,_100030,2.840362548828125,97819.87825639082,0,_100030,10
11,_100090,3.0495758056640625,105360.09557361456,0,_100090,10
11,_110014,3.0496826171875,107980.1003040548,0,_110014,11
11,_110217,3.3786773681640625,108364.22184331476,0,_110217,11
11,_110135,3.5139923095703125,139846.3922438859,0,_110135,11
11,_100187,3.608200073242188,170053.04529750053,0,_100187,10
11,_110221,3.61468505859375,173723.22268553762,0,_110221,11
11,_110060,3.778762817382813,179634.10372121815,0,_110060,11
11,_110047,3.814483642578125,209618.91141416048,0,_110047,11
11,_110098,4.0436859130859375,210239.2089348616,0,_110098,11
11,_110115,4.1310577392578125,218091.8092621753,0,_110115,11
11,_110013,4.15045166015625,221020.6963935776,0,_110013,11
11,_110211,4.717437744140625,226866.1469112025,0,_110211,11
11,_110105,5.989273071289063,280444.78767860634,0,_110105,11
11,_110042,6.6179962158203125,314749.19021382264,0,_110042,11
11,_110201,6.6276702880859375,423618.5925917344,0,_110201,11
11,_110169,6.860992431640625,438013.5767295266,0,_110169,11
11,_110188,7.002838134765625,502382.62609646097,0,_110188,11
11,_110016,8.524642944335938,650087.7996898519,0,_110016,11
11,_100102,8.557266235351562,694012.6644703646,0,_100102,10
11,_110213,8.6060791015625,717515.539979228,0,_110213,11
11,_110163,8.803985595703125,721816.1480080012,0,_110163,11
12,_100098,1.0815277099609375,24721.390754127035,0,_100098,10
12,_120061,1.3850860595703125,33159.41405233395,0,_120061,12
12,_090181,1.51251220703125,33599.03570137141,0,_090181,9
12,_120115,1.5628814697265625,42054.50785665122,0,_120115,12
12,_120051,1.603363037109375,44416.46404020322,0,_120051,12
12,_090000,1.613006591796875,46356.86040432988,0,_090000,9
12,_120203,1.85931396484375,50329.470648089045,0,_120203,12
12,_110082,2.0414581298828125,56619.18328708018,0,_110082,11
12,_110128,2.1729736328125,58084.26039551718,0,_110128,11
12,_100189,2.1776885986328125,68713.31051656915,0,_100189,10
12,_110160,2.5785369873046875,73295.76767630927,0,_110160,11
12,_120065,2.636459350585937,90657.3743551408,0,_120065,12
12,_120028,2.68438720703125,94292.3900653542,0,_120028,12
12,_110069,2.770538330078125,95135.72529949092,0,_110069,11
12,_100030,2.840362548828125,97819.87825639082,0,_100030,10
12,_100090,3.0495758056640625,105360.09557361456,0,_100090,10
12,_120149,3.0690155029296875,106869.67000897268,0,_120149,12
12,_110217,3.3786773681640625,108364.22184331476,0,_110217,11
12,_120031,3.4872589111328125,120928.86574440816,0,_120031,12
12,_110135,3.5139923095703125,139846.3922438859,0,_110135,11
12,_120079,4.12054443359375,140852.82197842843,0,_120079,12
12,_120173,4.9673919677734375,159735.84976942773,0,_120173,12
12,_120176,5.142425537109375,251299.86955644024,0,_120176,12
12,_120087,5.6676788330078125,258963.5863506038,0,_120087,12
12,_110105,5.989273071289063,280444.78767860634,0,_110105,11
12,_120219,6.0035552978515625,294868.51683469233,0,_120219,12
12,_110042,6.6179962158203125,314749.19021382264,0,_110042,11
12,_120066,6.6847686767578125,349524.7218873804,0,_120066,12
12,_110169,6.860992431640625,438013.5767295266,0,_110169,11
12,_120113,7.1180572509765625,488999.8574367269,0,_120113,12
12,_120071,7.920806884765625,642205.5990012991,0,_120071,12
12,_110016,8.524642944335938,650087.7996898519,0,_110016,11
12,_100102,8.557266235351562,694012.6644703646,0,_100102,10
12,_110213,8.6060791015625,717515.539979228,0,_110213,11
12,_110163,8.803985595703125,721816.1480080012,0,_110163,11
12,_120120,9.052139282226562,963751.6611434004,0,_120120,12
13,_130010,0.9591522216796876,22183.436173903567,0,_130010,13
13,_100098,1.0815277099609375,24721.390754127035,0,_100098,10
13,_120061,1.3850860595703125,33159.41405233395,0,_120061,12
13,_090181,1.51251220703125,33599.03570137141,0,_090181,9
13,_130053,1.5127716064453125,41657.65006199509,0,_130053,13
13,_120115,1.5628814697265625,42054.50785665122,0,_120115,12
13,_120051,1.603363037109375,44416.46404020322,0,_120051,12
13,_090000,1.613006591796875,46356.86040432988,0,_090000,9
13,_120203,1.85931396484375,50329.470648089045,0,_120203,12
13,_130172,1.9086151123046875,53493.48486969547,0,_130172,13
13,_130002,2.0155029296875,55871.33571507815,0,_130002,13
13,_110082,2.0414581298828125,56619.18328708018,0,_110082,11
13,_130142,2.12548828125,57376.21575878681,0,_130142,13
13,_110128,2.1729736328125,58084.26039551718,0,_110128,11
13,_130159,2.473251342773437,63266.149958670576,0,_130159,13
13,_110160,2.5785369873046875,73295.76767630927,0,_110160,11
13,_130140,2.6171875,73301.54774827349,0,_130140,13
13,_130114,2.802093505859375,87917.72423521311,0,_130114,13
13,_100030,2.840362548828125,97819.87825639082,0,_100030,10
13,_100090,3.0495758056640625,105360.09557361456,0,_100090,10
13,_120149,3.0690155029296875,106869.67000897268,0,_120149,12
13,_110217,3.3786773681640625,108364.22184331476,0,_110217,11
13,_130051,3.43017578125,118268.20184321518,0,_130051,13
