gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
25,0.0270205643232902,113,5,9,108.0,4.424778761061947,7.964601769911504,95.57522123893806
26,0.0238732708612226,107,1,7,106.0,0.9345794392523364,6.542056074766355,99.06542056074767
27,0.0249606476276141,111,5,1,106.0,4.504504504504505,0.9009009009009009,95.49549549549549
28,0.0222222222222222,108,4,7,104.0,3.7037037037037037,6.481481481481482,96.29629629629629
29,0.0244934313070585,110,9,7,101.0,8.181818181818182,6.363636363636363,91.81818181818181
30,0.0264562543513576,114,8,4,106.0,7.017543859649122,3.508771929824561,92.98245614035088
31,0.0253415601586602,115,3,2,112.0,2.608695652173913,1.7391304347826086,97.3913043478261
32,0.025941230486685,113,4,6,109.0,3.5398230088495577,5.3097345132743365,96.46017699115045
33,0.0270078180525941,114,3,2,111.0,2.6315789473684212,1.7543859649122806,97.36842105263158
34,0.0292472024415055,115,2,1,113.0,1.7391304347826086,0.8695652173913043,98.26086956521739
35,0.0265060240963855,110,0,5,110.0,0.0,4.545454545454546,100.0
36,0.0276719979690276,109,2,3,107.0,1.834862385321101,2.7522935779816513,98.1651376146789
37,0.0296821644339374,113,5,1,108.0,4.424778761061947,0.8849557522123894,95.57522123893806
38,0.018978102189781,78,0,35,78.0,0.0,44.87179487179487,100.0
39,0.0206896551724137,81,6,3,75.0,7.407407407407407,3.7037037037037037,92.5925925925926
40,0.0207570207570207,85,7,3,78.0,8.235294117647058,3.5294117647058822,91.76470588235294
41,0.0191420664206642,83,3,5,80.0,3.6144578313253013,6.024096385542169,96.3855421686747
42,0.0190873189995612,87,9,5,78.0,10.344827586206897,5.747126436781609,89.65517241379311
43,0.0182940268900154,83,2,6,81.0,2.4096385542168677,7.228915662650603,97.59036144578313
44,0.0190560602703301,86,4,1,82.0,4.651162790697675,1.1627906976744187,95.34883720930233
45,0.017860895146039,85,1,2,84.0,1.1764705882352942,2.3529411764705883,98.82352941176471
46,0.0192055870798777,88,6,3,82.0,6.818181818181818,3.409090909090909,93.18181818181819
47,0.0205559448726932,88,4,4,84.0,4.545454545454546,4.545454545454546,95.45454545454545
48,0.0198227611940298,85,4,7,81.0,4.705882352941177,8.235294117647058,95.29411764705883
49,0.0199671129903688,85,2,2,83.0,2.3529411764705883,2.3529411764705883,97.6470588235294
50,0.0191256830601092,84,1,2,83.0,1.1904761904761905,2.380952380952381,98.80952380952381
51,0.0190602836879432,86,5,3,81.0,5.813953488372093,3.488372093023256,94.18604651162791
52,0.01749837977965,81,0,5,81.0,0.0,6.172839506172839,100.0
53,0.0185022026431718,84,5,2,79.0,5.9523809523809526,2.380952380952381,94.04761904761905
54,0.0198660198660198,86,6,4,80.0,6.976744186046512,4.651162790697675,93.02325581395348
55,0.0191536748329621,86,6,6,80.0,6.976744186046512,6.976744186046512,93.02325581395348
56,0.0189641109298531,93,8,1,85.0,8.602150537634408,1.075268817204301,91.39784946236558
57,0.0180125480671928,89,3,7,86.0,3.3707865168539324,7.865168539325842,96.62921348314607
58,0.0188560653676932,90,7,6,83.0,7.777777777777778,6.666666666666667,92.22222222222223
59,0.0178894472361809,89,4,5,85.0,4.49438202247191,5.617977528089888,95.50561797752809
60,0.0168550086190385,88,3,4,85.0,3.409090909090909,4.545454545454546,96.5909090909091
61,0.0179797979797979,89,5,4,84.0,5.617977528089888,4.49438202247191,94.38202247191012
62,0.0170905391658189,84,1,6,83.0,1.1904761904761905,7.142857142857143,98.80952380952381
63,0.0175718849840255,88,5,1,83.0,5.681818181818182,1.1363636363636365,94.31818181818181
64,0.0176719170188244,92,6,2,86.0,6.521739130434782,2.1739130434782608,93.47826086956522
65,0.0165991121405134,86,3,9,83.0,3.488372093023256,10.465116279069768,96.51162790697674
66,0.0162847945464874,86,5,5,81.0,5.813953488372093,5.813953488372093,94.18604651162791
67,0.0159436410826844,86,3,3,83.0,3.488372093023256,3.488372093023256,96.51162790697674
68,0.0168413173652694,90,6,2,84.0,6.666666666666667,2.2222222222222223,93.33333333333333
69,0.0164523449319213,87,2,5,85.0,2.2988505747126435,5.747126436781609,97.70114942528735
70,0.0170563434266002,89,4,2,85.0,4.49438202247191,2.247191011235955,95.50561797752809
71,0.0166030534351145,87,4,6,83.0,4.597701149425287,6.896551724137931,95.40229885057471
72,0.0163512768693735,89,7,5,82.0,7.865168539325842,5.617977528089888,92.13483146067416
73,0.0166990291262135,86,2,5,84.0,2.3255813953488373,5.813953488372093,97.67441860465117
74,0.0164960182025028,87,4,3,83.0,4.597701149425287,3.4482758620689653,95.40229885057471
75,0.0159049360146252,87,3,3,84.0,3.4482758620689653,3.4482758620689653,96.55172413793103
76,0.0154011461318051,86,3,4,83.0,3.488372093023256,4.651162790697675,96.51162790697674
77,0.0173996175908221,91,6,1,85.0,6.593406593406593,1.098901098901099,93.4065934065934
78,0.0172762359860319,94,5,2,89.0,5.319148936170213,2.127659574468085,94.68085106382979
79,0.0177104254153733,97,6,3,91.0,6.185567010309279,3.0927835051546393,93.81443298969072
80,0.0163738700324066,96,5,6,91.0,5.208333333333333,6.25,94.79166666666667
81,0.0170987313844456,93,3,6,90.0,3.225806451612903,6.451612903225806,96.7741935483871
82,0.0178385867682715,103,10,0,93.0,9.70873786407767,0.0,90.29126213592232
83,0.0172843905915894,97,3,9,94.0,3.0927835051546393,9.278350515463918,96.90721649484536
84,0.0171043538355217,99,7,5,92.0,7.070707070707071,5.05050505050505,92.92929292929293
85,0.0180801491146318,97,5,7,92.0,5.154639175257732,7.216494845360825,94.84536082474227
86,0.0168037808506914,96,6,7,90.0,6.25,7.291666666666667,93.75
87,0.0161702127659574,95,3,4,92.0,3.1578947368421053,4.2105263157894735,96.84210526315789
88,0.0175896900034831,101,7,1,94.0,6.930693069306931,0.9900990099009901,93.06930693069307
89,0.0167982529816899,100,4,5,96.0,4.0,5.0,96.0
90,0.0176780554139044,104,8,4,96.0,7.6923076923076925,3.8461538461538463,92.3076923076923
91,0.017664208540559,103,7,8,96.0,6.796116504854369,7.766990291262136,93.20388349514563
92,0.0161156338262169,97,4,10,93.0,4.123711340206185,10.309278350515465,95.87628865979381
93,0.0173116089613034,102,8,3,94.0,7.8431372549019605,2.9411764705882355,92.15686274509804
94,0.0171765090790119,105,7,4,98.0,6.666666666666667,3.8095238095238093,93.33333333333333
95,0.0183278058998079,105,5,5,100.0,4.761904761904762,4.761904761904762,95.23809523809524
96,0.0175350701402805,105,4,4,101.0,3.8095238095238093,3.8095238095238093,96.19047619047619
97,0.0193525049737746,107,5,3,102.0,4.672897196261682,2.803738317757009,95.32710280373831
98,0.0178001679261125,106,3,4,103.0,2.830188679245283,3.7735849056603774,97.16981132075472
99,0.0173223247531164,107,3,2,104.0,2.803738317757009,1.8691588785046729,97.19626168224299
100,0.0181063122923588,0,0,0,,,,
