damID,mid_2080_01feb_gen100,mid_2080_01feb_%,mid_5050_01feb_gen100,mid_5050_01feb_%,mid_8020_01feb_gen100,mid_8020_01feb_%,mid_2080SP_01feb_gen100,mid_2080SP_01feb_%,mid_5050SP_01feb_gen100,mid_5050SP_01feb_%,mid_8020SP_01feb_gen100,mid_8020SP_01feb_%
200394,48,10.169491525423728,2,0.423728813559322,0,0.0,67,14.194915254237289,30,6.3559322033898304,1,0.211864406779661
200396,0,0.0,0,0.0,0,0.0,17,3.6016949152542375,5,1.0593220338983051,0,0.0
200397,0,0.0,0,0.0,0,0.0,5,1.0593220338983051,0,0.0,0,0.0
200398,63,13.347457627118644,0,0.0,0,0.0,6,1.271186440677966,72,15.254237288135593,30,6.3559322033898304
200399,9,1.9067796610169492,0,0.0,0,0.0,5,1.0593220338983051,1,0.211864406779661,0,0.0
200410,0,0.0,0,0.0,0,0.0,0,0.0,1,0.211864406779661,0,0.0
200411,80,16.949152542372882,106,22.45762711864407,20,4.237288135593221,0,0.0,4,0.847457627118644,48,10.169491525423728
200419,0,0.0,22,4.661016949152542,9,1.9067796610169492,1,0.211864406779661,2,0.423728813559322,0,0.0
200420,3,0.635593220338983,3,0.635593220338983,0,0.0,44,9.322033898305085,1,0.211864406779661,12,2.542372881355932
200421,23,4.872881355932203,3,0.635593220338983,0,0.0,1,0.211864406779661,8,1.694915254237288,2,0.423728813559322
200425,0,0.0,10,2.1186440677966103,0,0.0,0,0.0,1,0.211864406779661,1,0.211864406779661
200452,27,5.720338983050848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200453,65,13.771186440677965,1,0.211864406779661,0,0.0,17,3.6016949152542375,0,0.0,0,0.0
200462,0,0.0,0,0.0,5,1.0593220338983051,37,7.838983050847458,1,0.211864406779661,0,0.0
200473,0,0.0,18,3.8135593220338984,0,0.0,2,0.423728813559322,31,6.567796610169491,0,0.0
200474,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200475,8,1.694915254237288,3,0.635593220338983,0,0.0,14,2.9661016949152543,26,5.508474576271187,0,0.0
200476,1,0.211864406779661,0,0.0,0,0.0,0,0.0,0,0.0,3,0.635593220338983
200477,82,17.372881355932204,195,41.313559322033896,34,7.203389830508475,31,6.567796610169491,51,10.805084745762711,22,4.661016949152542
200478,146,30.93220338983051,76,16.10169491525424,209,44.279661016949156,194,41.101694915254235,180,38.13559322033898,241,51.059322033898304
200486,6,1.271186440677966,0,0.0,0,0.0,0,0.0,50,10.59322033898305,0,0.0
200487,0,0.0,6,1.271186440677966,0,0.0,28,5.932203389830509,0,0.0,0,0.0
200488,24,5.084745762711864,0,0.0,10,2.1186440677966103,0,0.0,0,0.0,0,0.0
200489,0,0.0,35,7.415254237288136,31,6.567796610169491,67,14.194915254237289,13,2.7542372881355934,76,16.10169491525424
200507,0,0.0,0,0.0,24,5.084745762711864,44,9.322033898305085,31,6.567796610169491,0,0.0
200510,76,16.10169491525424,30,6.3559322033898304,0,0.0,2,0.423728813559322,35,7.415254237288136,0,0.0
200515,80,16.949152542372882,0,0.0,0,0.0,9,1.9067796610169492,6,1.271186440677966,8,1.694915254237288
200526,0,0.0,31,6.567796610169491,25,5.296610169491525,49,10.38135593220339,49,10.38135593220339,69,14.61864406779661
200537,0,0.0,0,0.0,0,0.0,15,3.1779661016949152,31,6.567796610169491,0,0.0
200538,71,15.042372881355933,0,0.0,0,0.0,1,0.211864406779661,0,0.0,0,0.0
200539,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.211864406779661
200543,2,0.423728813559322,0,0.0,0,0.0,10,2.1186440677966103,3,0.635593220338983,45,9.533898305084746
200544,1,0.211864406779661,0,0.0,2,0.423728813559322,11,2.330508474576271,0,0.0,0,0.0
200545,0,0.0,0,0.0,41,8.686440677966102,57,12.076271186440678,36,7.627118644067797,0,0.0
