damID	depth	storage	outflow_rect
300922	0.7	224.71	0.25
300922	0.8	256.81	0.27
300922	0.9	288.91	0.29
300922	1.0	321.01	0.31
300922	1.1	415.61	0.33
300922	1.2	510.21	0.35
300922	1.3	604.81	0.36
300922	1.4	699.41	0.38
300922	1.5	794.01	0.4
300922	1.6	888.61	0.41
300922	1.7	983.2	0.43
300922	1.8	1077.8	0.44
300922	1.9	1172.4	0.45
300922	2.0	1267.0	0.47
300922	2.1	1490.1	0.48
300922	2.2	1713.2	0.49
300922	2.3	1936.3	0.5
300922	2.4	2159.4	0.51
300922	2.5	2382.5	0.53
300922	2.6	2605.6	0.54
300922	2.7	2828.7	0.55
300922	2.8	3051.8	0.56
300922	2.9	3274.9	0.57
300922	3.0	3498.0	0.58
300922	3.1	3839.9	0.59
300922	3.2	4181.8	0.6
300922	3.3	4523.7	0.61
300922	3.4	4865.6	0.62
300922	3.5	5207.5	0.63
300922	3.6	5549.4	0.64
300922	3.7	5891.3	0.65
300922	3.8	6233.2	0.66
300922	3.9	6575.1	0.67
300922	4.0	6917.0	0.68
300922	4.1	7398.2	0.69
300922	4.2	7879.4	0.69
300922	4.3	8360.6	0.7
300922	4.4	8841.8	0.71
300922	4.5	9323.0	0.72
300922	4.6	9804.2	0.73
300922	4.7	10285.4	0.74
300922	4.8	10766.6	0.74
300922	4.9	11247.8	0.75
300922	5.0	11729.0	0.76
300922	5.1	11786.79	0.77
300922	5.107190524	12306.95	0.77
300923	0.0	0.0	0.0
300923	0.1	196.84	0.0
300923	0.2	393.69	0.02
300923	0.3	590.53	0.06
300923	0.4	787.37	0.15
300923	0.5	984.21	0.19
300923	0.6	1181.06	0.22
300923	0.7	1377.9	0.25
300923	0.8	1574.74	0.27
300923	0.9	1771.59	0.29
300923	1.0	1968.43	0.31
300923	1.1	2799.59	0.33
300923	1.2	3630.74	0.35
300923	1.3	4461.9	0.36
300923	1.4	5293.06	0.38
300923	1.5	6124.21	0.4
300923	1.6	6955.37	0.41
300923	1.7	7786.53	0.43
300923	1.8	8617.69	0.44
300923	1.9	9448.84	0.45
300923	2.0	10280.0	0.47
300923	2.1	11145.52	0.48
300923	2.2	12011.04	0.49
300923	2.3	12876.56	0.5
300923	2.4	13742.08	0.51
300923	2.5	14607.6	0.53
300923	2.595701934	18935.19	0.54
300924	0.0	0.0	0.0
300924	0.1	21.74	0.0
300924	0.2	43.47	0.02
300924	0.3	65.21	0.06
300924	0.4	86.95	0.15
300924	0.5	108.68	0.19
300924	0.6	130.42	0.22
300924	0.7	152.15	0.25
300924	0.8	173.89	0.27
300924	0.9	195.63	0.29
300924	1.0	217.36	0.31
300924	1.1	522.73	0.33
300924	1.2	828.09	0.35
300924	1.3	1133.45	0.36
300924	1.4	1438.82	0.38
300924	1.5	1744.18	0.4
300924	1.6	2049.55	0.41
300924	1.7	2354.91	0.43
300924	1.8	2660.27	0.44
300924	1.9	2965.64	0.45
300924	2.0	3271.0	0.47
300924	2.1	3667.55	0.48
300924	2.2	4064.1	0.49
300924	2.3	4460.65	0.5
300924	2.4	4857.2	0.51
300924	2.5	5253.75	0.53
300924	2.503079003	7236.51	0.53
300925	0.0	0.0	0.0
300925	0.1	97.67	0.0
300925	0.2	195.33	0.04
300925	0.3	293.0	0.11
300925	0.4	390.67	0.22
300925	0.5	488.33	0.33
300925	0.6	586.0	0.47
300925	0.7	683.66	0.87
300925	0.8	781.33	0.98
300925	0.9	879.0	1.07
300925	1.0	976.66	1.16
300925	1.1	1502.2	1.24
300925	1.2	2027.73	1.31
300925	1.3	2553.26	1.39
300925	1.4	3078.8	1.45
300925	1.5	3604.33	1.52
300925	1.6	4129.87	1.58
300925	1.7	4655.4	1.64
300925	1.8	5180.93	1.7
300925	1.9	5706.47	1.76
300925	2.0	6232.0	1.81
300925	2.029552082	6470.11	1.83
300926	0.0	0.0	0.0
300926	0.1	128.36	0.0
300926	0.2	256.72	0.05
300926	0.3	385.08	0.14
300926	0.4	513.44	0.27
300926	0.5	641.8	0.41
300926	0.6	770.16	0.76
300926	0.7	898.52	0.87
300926	0.8	1026.88	0.96
300926	0.9	1155.24	1.05
300926	1.0	1283.61	1.13
300926	1.1	1589.24	1.2
300926	1.2	1894.87	1.27
300926	1.3	2200.5	1.33
300926	1.4	2506.13	1.4
300926	1.47076668	4339.93	1.44
300927	0.0	0.0	0.0
300927	0.1	62.63	0.0
300927	0.2	125.27	0.05
300927	0.3	187.9	0.14
300927	0.4	250.53	0.27
300927	0.5	313.16	0.56
300927	0.6	375.8	0.66
300927	0.7	438.43	0.75
300927	0.8	501.06	0.82
300927	0.9	563.7	0.89
300927	1.0	626.33	0.95
300927	1.1	656.31	1.01
300927	1.133376143	926.16	1.03
300929	0.0	0.0	0.0
300929	0.1	2.61	0.0
300929	0.2	5.23	0.02
300929	0.3	7.84	0.06
300929	0.4	10.45	0.15
300929	0.5	13.07	0.19
300929	0.6	15.68	0.22
300929	0.7	18.3	0.25
300929	0.8	20.91	0.27
300929	0.9	23.52	0.29
300929	1.0	26.14	0.31
300929	1.1	41.92	0.33
300929	1.2	57.71	0.35
300929	1.3	73.5	0.36
300929	1.4	89.28	0.38
300929	1.5	105.07	0.4
300929	1.6	120.85	0.41
300929	1.7	136.64	0.43
300929	1.8	152.43	0.44
300929	1.9	168.21	0.45
300929	2.0	184.0	0.47
300929	2.1	213.6	0.48
300929	2.2	243.2	0.49
300929	2.3	272.8	0.5
300929	2.4	302.4	0.51
300929	2.5	332.0	0.53
300929	2.6	361.6	0.54
300929	2.7	391.2	0.55
300929	2.8	420.8	0.56
300929	2.9	450.4	0.57
300929	3.0	480.0	0.58
300929	3.1	531.4	0.59
300929	3.2	582.8	0.6
300929	3.3	634.2	0.61
300929	3.4	685.6	0.62
300929	3.5	737.0	0.63
300929	3.6	788.4	0.64
300929	3.7	839.8	0.65
300929	3.8	891.2	0.66
300929	3.9	942.6	0.67
300929	4.0	994.0	0.68
300929	4.1	1080.4	0.69
300929	4.2	1166.8	0.69
300929	4.3	1253.2	0.7
300929	4.4	1339.6	0.71
300929	4.5	1426.0	0.72
300929	4.6	1512.4	0.73
300929	4.7	1598.8	0.74
300929	4.8	1685.2	0.74
300929	4.9	1771.6	0.75
300929	5.0	1858.0	0.76
300929	5.1	1871.0	0.77
300929	5.121193945	1987.96	0.77
300931	0.0	0.0	0.0
300931	0.1	4.14	0.0
300931	0.2	8.28	0.02
300931	0.3	12.42	0.06
300931	0.4	16.56	0.15
300931	0.5	20.7	0.19
300931	0.6	24.84	0.22
300931	0.7	28.98	0.25
300931	0.8	33.12	0.27
300931	0.9	37.26	0.29
300931	1.0	41.4	0.31
300931	1.1	70.16	0.33
300931	1.2	98.92	0.35
300931	1.3	127.68	0.36
300931	1.4	156.44	0.38
300931	1.5	185.2	0.4
300931	1.6	213.96	0.41
300931	1.7	242.72	0.43
300931	1.8	271.48	0.44
300931	1.9	300.24	0.45
300931	2.0	329.0	0.47
300931	2.1	408.9	0.48
300931	2.2	488.8	0.49
300931	2.3	568.7	0.5
300931	2.4	648.6	0.51
300931	2.5	728.5	0.53
300931	2.6	808.4	0.54
300931	2.7	888.3	0.55
300931	2.8	968.2	0.56
300931	2.9	1048.1	0.57
300931	3.0	1128.0	0.58
300931	3.1	1275.9	0.59
300931	3.2	1423.8	0.6
300931	3.3	1571.7	0.61
300931	3.4	1719.6	0.62
300931	3.5	1867.5	0.63
300931	3.6	2015.4	0.64
300931	3.7	2163.3	0.65
300931	3.8	2311.2	0.66
300931	3.9	2459.1	0.67
300931	4.0	2607.0	0.68
300931	4.1	2838.8	0.69
300931	4.2	3070.6	0.69
300931	4.3	3302.4	0.7
300931	4.4	3534.2	0.71
300931	4.5	3766.0	0.72
300931	4.6	3997.8	0.73
300931	4.7	4229.6	0.74
300931	4.8	4461.4	0.74
300931	4.9	4693.2	0.75
300931	5.0	4925.0	0.76
300931	5.085683356	5154.16	0.77
300932	0.0	0.0	0.0
300932	0.1	5.22	0.0
300932	0.2	10.43	0.02
300932	0.3	15.65	0.06
300932	0.4	20.87	0.15
300932	0.5	26.09	0.19
300932	0.6	31.3	0.22
300932	0.7	36.52	0.25
300932	0.8	41.74	0.27
300932	0.9	46.96	0.29
300932	1.0	52.17	0.31
300932	1.1	111.56	0.33
300932	1.2	170.94	0.35
300932	1.3	230.32	0.36
300932	1.4	289.7	0.38
300932	1.5	349.09	0.4
300932	1.6	408.47	0.41
300932	1.7	467.85	0.43
300932	1.8	527.23	0.44
300932	1.9	586.62	0.45
300932	2.0	646.0	0.47
300932	2.1	798.2	0.48
300932	2.2	950.4	0.49
300932	2.3	1102.6	0.5
300932	2.4	1254.8	0.51
300932	2.5	1407.0	0.53
300932	2.6	1559.2	0.54
300932	2.7	1711.4	0.55
300932	2.8	1863.6	0.56
300932	2.9	2015.8	0.57
300932	3.0	2168.0	0.58
300932	3.1	2415.7	0.59
300932	3.2	2663.4	0.6
300932	3.3	2911.1	0.61
300932	3.4	3158.8	0.62
300932	3.5	3406.5	0.63
300932	3.6	3654.2	0.64
300932	3.7	3901.9	0.65
300932	3.8	4149.6	0.66
300932	3.9	4397.3	0.67
300932	4.0	4645.0	0.68
300932	4.1	5002.2	0.69
300932	4.2	5359.4	0.69
300932	4.3	5716.6	0.7
300932	4.4	6073.8	0.71
300932	4.5	6431.0	0.72
300932	4.6	6788.2	0.73
300932	4.7	7145.4	0.74
300932	4.8	7502.6	0.74
300932	4.9	7859.8	0.75
300932	5.0	8217.0	0.76
300932	5.1	8260.72	0.77
300932	5.105847703	8654.21	0.77
300933	0.0	0.0	0.0
300933	0.1	4.08	0.0
300933	0.2	8.16	0.02
300933	0.3	12.24	0.06
300933	0.4	16.33	0.15
300933	0.5	20.41	0.19
300933	0.6	24.49	0.22
300933	0.7	28.57	0.25
300933	0.8	32.65	0.27
300933	0.9	36.73	0.29
300933	1.0	40.82	0.31
300933	1.1	68.23	0.33
300933	1.2	95.65	0.35
300933	1.3	123.07	0.36
300933	1.4	150.49	0.38
300933	1.5	177.91	0.4
300933	1.6	205.33	0.41
300933	1.7	232.74	0.43
300933	1.8	260.16	0.44
300933	1.9	287.58	0.45
300933	2.0	315.0	0.47
300933	2.1	394.8	0.48
300933	2.2	474.6	0.49
300933	2.3	554.4	0.5
300933	2.4	634.2	0.51
300933	2.5	714.0	0.53
300933	2.6	793.8	0.54
300933	2.7	873.6	0.55
300933	2.8	953.4	0.56
300933	2.9	1033.2	0.57
300933	3.0	1113.0	0.58
300933	3.1	1263.1	0.59
300933	3.2	1413.2	0.6
300933	3.3	1563.3	0.61
300933	3.4	1713.4	0.62
300933	3.5	1863.5	0.63
300933	3.6	2013.6	0.64
300933	3.7	2163.7	0.65
300933	3.8	2313.8	0.66
300933	3.9	2463.9	0.67
300933	4.0	2614.0	0.68
300933	4.1	2847.5	0.69
300933	4.2	3081.0	0.69
300933	4.3	3314.5	0.7
300933	4.4	3548.0	0.71
300933	4.5	3781.5	0.72
300933	4.6	4015.0	0.73
300933	4.7	4248.5	0.74
300933	4.8	4482.0	0.74
300933	4.9	4715.5	0.75
300933	5.0	4949.0	0.76
300933	5.1	4978.81	0.77
300933	5.108225934	5247.08	0.77
300934	0.0	0.0	0.0
300934	0.1	3.55	0.0
300934	0.2	7.09	0.02
300934	0.3	10.64	0.06
300934	0.4	14.18	0.15
300934	0.5	17.73	0.19
300934	0.6	21.27	0.22
300934	0.7	24.82	0.25
300934	0.8	28.36	0.27
300934	0.9	31.91	0.29
300934	1.0	35.45	0.31
300934	1.1	54.21	0.33
300934	1.2	72.96	0.35
300934	1.3	91.72	0.36
300934	1.4	110.47	0.38
300934	1.5	129.23	0.4
300934	1.6	147.98	0.41
300934	1.7	166.74	0.43
300934	1.8	185.49	0.44
300934	1.9	204.25	0.45
300934	2.0	223.0	0.47
300934	2.1	271.9	0.48
300934	2.2	320.8	0.49
300934	2.3	369.7	0.5
300934	2.4	418.6	0.51
300934	2.5	467.5	0.53
300934	2.6	516.4	0.54
300934	2.7	565.3	0.55
300934	2.8	614.2	0.56
300934	2.9	663.1	0.57
300934	3.0	712.0	0.58
300934	3.1	805.4	0.59
300934	3.2	898.8	0.6
300934	3.3	992.2	0.61
300934	3.4	1085.6	0.62
300934	3.5	1179.0	0.63
300934	3.6	1272.4	0.64
300934	3.7	1365.8	0.65
300934	3.8	1459.2	0.66
300934	3.9	1552.6	0.67
300934	4.0	1646.0	0.68
300934	4.1	1804.5	0.69
300934	4.2	1963.0	0.69
300934	4.3	2121.5	0.7
300934	4.4	2280.0	0.71
300934	4.5	2438.5	0.72
300934	4.6	2597.0	0.73
300934	4.7	2755.5	0.74
300934	4.8	2914.0	0.74
300934	4.9	3072.5	0.75
300934	5.0	3231.0	0.76
300934	5.096270937	3419.38	0.77
300935	0.0	0.0	0.0
300935	0.1	2.64	0.0
300935	0.2	5.29	0.02
300935	0.3	7.93	0.06
300935	0.4	10.57	0.15
300935	0.5	13.21	0.19
300935	0.6	15.86	0.22
300935	0.7	18.5	0.25
300935	0.8	21.14	0.27
300935	0.9	23.79	0.29
300935	1.0	26.43	0.31
300935	1.1	39.89	0.33
300935	1.2	53.34	0.35
300935	1.3	66.8	0.36
300935	1.4	80.26	0.38
300935	1.5	93.71	0.4
300935	1.6	107.17	0.41
300935	1.7	120.63	0.43
300935	1.8	134.09	0.44
300935	1.9	147.54	0.45
300935	2.0	161.0	0.47
300935	2.1	202.2	0.48
300935	2.2	243.4	0.49
300935	2.3	284.6	0.5
300935	2.4	325.8	0.51
300935	2.5	367.0	0.53
300935	2.6	408.2	0.54
300935	2.7	449.4	0.55
300935	2.8	490.6	0.56
300935	2.9	531.8	0.57
300935	3.0	573.0	0.58
300935	3.1	659.2	0.59
300935	3.2	745.4	0.6
300935	3.3	831.6	0.61
300935	3.4	917.8	0.62
300935	3.5	1004.0	0.63
300935	3.6	1090.2	0.64
300935	3.7	1176.4	0.65
300935	3.8	1262.6	0.66
300935	3.9	1348.8	0.67
300935	4.0	1435.0	0.68
300935	4.1	1582.2	0.69
300935	4.2	1729.4	0.69
300935	4.3	1876.6	0.7
300935	4.4	2023.8	0.71
300935	4.5	2171.0	0.72
300935	4.6	2318.2	0.73
300935	4.7	2465.4	0.74
300935	4.8	2612.6	0.74
300935	4.9	2759.8	0.75
300935	5.0	2907.0	0.76
300935	5.072740273	3035.63	0.77
300936	0.0	0.0	0.0
300936	0.1	7.78	0.0
300936	0.2	15.55	0.03
300936	0.3	23.33	0.09
300936	0.4	31.11	0.16
300936	0.5	38.88	0.25
300936	0.6	46.66	0.46
300936	0.7	54.44	0.52
300936	0.8	62.22	0.58
300936	0.9	69.99	0.63
300936	1.0	77.77	0.68
300936	1.1	127.19	0.72
300936	1.2	176.62	0.76
300936	1.3	226.04	0.8
300936	1.4	275.46	0.84
300936	1.5	324.88	0.87
300936	1.6	374.31	0.91
300936	1.7	423.73	0.94
300936	1.8	473.15	0.97
300936	1.9	522.58	1.0
300936	2.0	572.0	1.03
300936	2.1	688.3	1.06
300936	2.2	804.6	1.09
300936	2.3	920.9	1.12
300936	2.4	1037.2	1.15
300936	2.5	1153.5	1.17
300936	2.6	1269.8	1.2
300936	2.7	1386.1	1.22
300936	2.8	1502.4	1.25
300936	2.9	1618.7	1.27
300936	3.0	1735.0	1.3
300936	3.1	1917.4	1.32
300936	3.2	2099.8	1.34
300936	3.3	2282.2	1.36
300936	3.4	2464.6	1.39
300936	3.5	2647.0	1.41
300936	3.6	2829.4	1.43
300936	3.7	3011.8	1.45
300936	3.8	3194.2	1.47
300936	3.9	3376.6	1.49
300936	4.0	3559.0	1.51
300936	4.1	3811.5	1.53
300936	4.2	4064.0	1.55
300936	4.3	4316.5	1.57
300936	4.4	4569.0	1.59
300936	4.5	4821.5	1.61
300936	4.6	5074.0	1.63
300936	4.7	5326.5	1.65
300936	4.8	5579.0	1.67
300936	4.9	5831.5	1.68
300936	5.0	6084.0	1.7
300936	5.1	6113.53	1.72
300936	5.10389409	6379.34	1.72
300937	0.0	0.0	0.0
300937	0.1	8.09	0.0
300937	0.2	16.18	0.03
300937	0.3	24.27	0.09
300937	0.4	32.37	0.23
300937	0.5	40.46	0.28
300937	0.6	48.55	0.33
300937	0.7	56.64	0.37
300937	0.8	64.73	0.4
300937	0.9	72.82	0.44
300937	1.0	80.92	0.47
300937	1.1	83.79	0.49
300937	1.100281117	109.61	0.49
300939	0.0	0.0	0.0
300939	0.1	1.68	0.0
300939	0.2	3.35	0.03
300939	0.3	5.03	0.09
300939	0.4	6.7	0.16
300939	0.5	8.38	0.25
300939	0.6	10.05	0.46
300939	0.7	11.73	0.52
300939	0.8	13.41	0.58
300939	0.9	15.08	0.63
300939	1.0	16.76	0.68
300939	1.1	22.68	0.72
300939	1.2	28.61	0.76
300939	1.3	34.53	0.8
300939	1.4	40.45	0.84
300939	1.5	46.38	0.87
300939	1.6	52.3	0.91
300939	1.7	58.23	0.94
300939	1.8	64.15	0.97
300939	1.9	70.08	1.0
300939	2.0	76.0	1.03
300939	2.1	87.1	1.06
300939	2.2	98.2	1.09
300939	2.3	109.3	1.12
300939	2.4	120.4	1.15
300939	2.5	131.5	1.17
300939	2.6	142.6	1.2
300939	2.7	153.7	1.22
300939	2.8	164.8	1.25
300939	2.9	175.9	1.27
300939	3.0	187.0	1.3
300939	3.1	204.1	1.32
300939	3.2	221.2	1.34
300939	3.3	238.3	1.36
300939	3.4	255.4	1.39
300939	3.5	272.5	1.41
300939	3.6	289.6	1.43
300939	3.7	306.7	1.45
300939	3.8	323.8	1.47
300939	3.9	340.9	1.49
300939	4.0	358.0	1.51
300939	4.1	381.5	1.53
300939	4.2	405.0	1.55
300939	4.3	428.5	1.57
300939	4.4	452.0	1.59
300939	4.5	475.5	1.61
300939	4.6	499.0	1.63
300939	4.7	522.5	1.65
300939	4.8	546.0	1.67
300939	4.9	569.5	1.68
300939	5.0	593.0	1.7
300939	5.097596189	619.0	1.72
300941	0.0	0.0	0.0
300941	0.1	3.93	0.0
300941	0.2	7.86	0.03
300941	0.3	11.79	0.09
300941	0.4	15.72	0.16
300941	0.5	19.64	0.25
300941	0.6	23.57	0.46
300941	0.7	27.5	0.52
300941	0.8	31.43	0.58
300941	0.9	35.36	0.63
300941	1.0	39.29	0.68
300941	1.1	51.26	0.72
300941	1.2	63.23	0.76
300941	1.3	75.2	0.8
300941	1.4	87.17	0.84
300941	1.5	99.14	0.87
300941	1.6	111.12	0.91
300941	1.7	123.09	0.94
300941	1.8	135.06	0.97
300941	1.9	147.03	1.0
300941	2.0	159.0	1.03
300941	2.1	181.8	1.06
300941	2.2	204.6	1.09
300941	2.3	227.4	1.12
300941	2.4	250.2	1.15
300941	2.5	273.0	1.17
300941	2.6	295.8	1.2
300941	2.7	318.6	1.22
300941	2.8	341.4	1.25
300941	2.9	364.2	1.27
300941	3.0	387.0	1.3
300941	3.1	433.6	1.32
300941	3.2	480.2	1.34
300941	3.3	526.8	1.36
300941	3.4	573.4	1.39
300941	3.5	620.0	1.41
300941	3.6	666.6	1.43
300941	3.7	713.2	1.45
300941	3.8	759.8	1.47
300941	3.9	806.4	1.49
300941	4.0	853.0	1.51
300941	4.1	930.7	1.53
300941	4.2	1008.4	1.55
300941	4.3	1086.1	1.57
300941	4.4	1163.8	1.59
300941	4.5	1241.5	1.61
300941	4.6	1319.2	1.63
300941	4.7	1396.9	1.65
300941	4.8	1474.6	1.67
300941	4.9	1552.3	1.68
300941	5.0	1630.0	1.7
300941	5.1	1639.52	1.72
300941	5.101978691	1725.23	1.72
300942	0.0	0.0	0.0
300942	0.1	8.54	0.0
300942	0.2	17.08	0.03
300942	0.3	25.61	0.09
300942	0.4	34.15	0.16
300942	0.5	42.69	0.25
300942	0.6	51.23	0.46
300942	0.7	59.77	0.52
300942	0.8	68.3	0.58
300942	0.9	76.84	0.63
300942	1.0	85.38	0.68
300942	1.1	117.54	0.72
300942	1.2	149.7	0.76
300942	1.3	181.87	0.8
300942	1.4	214.03	0.84
300942	1.5	246.19	0.87
300942	1.6	278.35	0.91
300942	1.7	310.51	0.94
300942	1.8	342.68	0.97
300942	1.9	374.84	1.0
300942	2.0	407.0	1.03
300942	2.1	470.4	1.06
300942	2.2	533.8	1.09
300942	2.3	597.2	1.12
300942	2.4	660.6	1.15
300942	2.5	724.0	1.17
300942	2.6	787.4	1.2
300942	2.7	850.8	1.22
300942	2.8	914.2	1.25
300942	2.9	977.6	1.27
300942	3.0	1041.0	1.3
300942	3.1	1139.2	1.32
300942	3.2	1237.4	1.34
300942	3.3	1335.6	1.36
300942	3.4	1433.8	1.39
300942	3.5	1532.0	1.41
300942	3.6	1630.2	1.43
300942	3.7	1728.4	1.45
300942	3.8	1826.6	1.47
300942	3.9	1924.8	1.49
300942	4.0	2023.0	1.51
300942	4.1	2166.3	1.53
300942	4.2	2309.6	1.55
300942	4.3	2452.9	1.57
300942	4.4	2596.2	1.59
300942	4.5	2739.5	1.61
300942	4.6	2882.8	1.63
300942	4.7	3026.1	1.65
300942	4.8	3169.4	1.67
300942	4.9	3312.7	1.68
300942	5.0	3456.0	1.7
300942	5.091388927	3611.28	1.72
300943	0.0	0.0	0.0
300943	0.1	1.62	0.0
300943	0.2	3.23	0.03
300943	0.3	4.85	0.09
300943	0.4	6.47	0.16
300943	0.5	8.08	0.25
300943	0.6	9.7	0.46
300943	0.7	11.32	0.52
300943	0.8	12.93	0.58
300943	0.9	14.55	0.63
300943	1.0	16.17	0.68
300943	1.1	31.15	0.72
300943	1.2	46.13	0.76
300943	1.3	61.12	0.8
300943	1.4	76.1	0.84
300943	1.5	91.08	0.87
300943	1.6	106.07	0.91
300943	1.7	121.05	0.94
300943	1.8	136.03	0.97
300943	1.9	151.02	1.0
300943	2.0	166.0	1.03
300943	2.1	210.1	1.06
300943	2.2	254.2	1.09
300943	2.3	298.3	1.12
300943	2.4	342.4	1.15
300943	2.5	386.5	1.17
300943	2.6	430.6	1.2
300943	2.7	474.7	1.22
300943	2.8	518.8	1.25
300943	2.9	562.9	1.27
300943	3.0	607.0	1.3
300943	3.1	700.1	1.32
300943	3.2	793.2	1.34
300943	3.3	886.3	1.36
300943	3.4	979.4	1.39
300943	3.5	1072.5	1.41
300943	3.6	1165.6	1.43
300943	3.7	1258.7	1.45
300943	3.8	1351.8	1.47
300943	3.9	1444.9	1.49
300943	4.0	1538.0	1.51
300943	4.1	1716.7	1.53
300943	4.2	1895.4	1.55
300943	4.3	2074.1	1.57
300943	4.4	2252.8	1.59
300943	4.5	2431.5	1.61
300943	4.6	2610.2	1.63
300943	4.7	2788.9	1.65
300943	4.8	2967.6	1.67
300943	4.9	3146.3	1.68
300943	5.0	3325.0	1.7
300943	5.082579925	3508.2	1.72
300944	0.0	0.0	0.0
300944	0.1	2.13	0.0
300944	0.2	4.25	0.04
300944	0.3	6.38	0.11
300944	0.4	8.5	0.22
300944	0.5	10.63	0.33
300944	0.6	12.75	0.47
300944	0.7	14.88	0.87
300944	0.8	17.0	0.98
300944	0.9	19.13	1.07
300944	1.0	21.25	1.16
300944	1.1	39.33	1.24
300944	1.2	57.4	1.31
300944	1.3	75.48	1.39
300944	1.4	93.55	1.45
300944	1.5	111.63	1.52
300944	1.6	129.7	1.58
300944	1.7	147.78	1.64
300944	1.8	165.85	1.7
300944	1.9	183.93	1.76
300944	2.0	202.0	1.81
300944	2.1	251.9	1.86
300944	2.2	301.8	1.91
300944	2.3	351.7	1.96
300944	2.4	401.6	2.01
300944	2.5	451.5	2.06
300944	2.6	501.4	2.11
300944	2.7	551.3	2.15
300944	2.8	601.2	2.2
300944	2.9	651.1	2.24
300944	3.0	701.0	2.28
300944	3.1	791.5	2.32
300944	3.2	882.0	2.36
300944	3.3	972.5	2.41
300944	3.4	1063.0	2.44
300944	3.5	1153.5	2.48
300944	3.6	1244.0	2.52
300944	3.7	1334.5	2.56
300944	3.8	1425.0	2.6
300944	3.9	1515.5	2.63
300944	4.0	1606.0	2.67
300944	4.1	1765.0	2.71
300944	4.2	1924.0	2.74
300944	4.3	2083.0	2.78
300944	4.4	2242.0	2.81
300944	4.5	2401.0	2.85
300944	4.6	2560.0	2.88
300944	4.7	2719.0	2.91
300944	4.8	2878.0	2.95
300944	4.9	3037.0	2.98
300944	5.0	3196.0	3.01
300944	5.1	3215.88	3.04
300944	5.101608858	3394.79	3.04
300946	0.0	0.0	0.0
300946	0.1	10.86	0.0
300946	0.2	21.71	0.05
300946	0.3	32.57	0.14
300946	0.4	43.42	0.27
300946	0.5	54.28	0.41
300946	0.6	65.14	0.58
300946	0.7	75.99	0.78
300946	0.8	86.85	0.98
300946	0.9	97.71	1.59
300946	1.0	108.56	1.74
300946	1.1	157.61	1.87
300946	1.2	206.65	1.99
300946	1.3	255.69	2.11
300946	1.4	304.74	2.22
300946	1.5	353.78	2.32
300946	1.6	402.82	2.42
300946	1.7	451.87	2.52
300946	1.8	500.91	2.61
300946	1.9	549.96	2.7
300946	2.0	599.0	2.78
300946	2.1	694.7	2.87
300946	2.2	790.4	2.95
300946	2.3	886.1	3.03
300946	2.4	981.8	3.11
300946	2.5	1077.5	3.18
300946	2.6	1173.2	3.25
300946	2.7	1268.9	3.33
300946	2.8	1364.6	3.4
300946	2.9	1460.3	3.46
300946	3.0	1556.0	3.53
300946	3.1	1757.9	3.6
300946	3.2	1959.8	3.66
300946	3.3	2161.7	3.73
300946	3.4	2363.6	3.79
300946	3.5	2565.5	3.85
300946	3.6	2767.4	3.91
300946	3.7	2969.3	3.97
300946	3.8	3171.2	4.03
300946	3.9	3373.1	4.09
300946	4.0	3575.0	4.15
300946	4.1	3959.4	4.2
300946	4.2	4343.8	4.26
300946	4.3	4728.2	4.31
300946	4.4	5112.6	4.37
300946	4.5	5497.0	4.42
300946	4.6	5881.4	4.47
300946	4.7	6265.8	4.53
300946	4.8	6650.2	4.58
300946	4.9	7034.6	4.63
300946	5.0	7419.0	4.68
300946	5.1	7469.28	4.73
300946	5.101956888	7921.76	4.73
300947	0.0	0.0	0.0
300947	0.1	10.72	0.0
300947	0.2	21.43	0.05
300947	0.3	32.15	0.14
300947	0.4	42.86	0.27
300947	0.5	53.58	0.41
300947	0.6	64.29	0.58
300947	0.7	75.01	0.78
300947	0.8	85.73	0.98
300947	0.9	96.44	1.59
300947	1.0	107.16	1.74
300947	1.1	159.74	1.87
300947	1.2	212.33	1.99
300947	1.3	264.91	2.11
300947	1.4	317.49	2.22
300947	1.5	370.08	2.32
300947	1.6	422.66	2.42
300947	1.7	475.25	2.52
300947	1.8	527.83	2.61
300947	1.9	580.42	2.7
300947	2.0	633.0	2.78
300947	2.1	764.0	2.87
300947	2.2	895.0	2.95
300947	2.3	1026.0	3.03
300947	2.4	1157.0	3.11
300947	2.5	1288.0	3.18
300947	2.6	1419.0	3.25
300947	2.7	1550.0	3.33
300947	2.8	1681.0	3.4
300947	2.9	1812.0	3.46
300947	3.0	1943.0	3.53
300947	3.1	2252.8	3.6
300947	3.2	2562.6	3.66
300947	3.3	2872.4	3.73
300947	3.4	3182.2	3.79
300947	3.5	3492.0	3.85
300947	3.6	3801.8	3.91
300947	3.7	4111.6	3.97
300947	3.8	4421.4	4.03
300947	3.9	4731.2	4.09
300947	4.0	5041.0	4.15
300947	4.1	5509.6	4.2
300947	4.2	5978.2	4.26
300947	4.3	6446.8	4.31
300947	4.4	6915.4	4.37
300947	4.5	7384.0	4.42
300947	4.6	7852.6	4.47
300947	4.7	8321.2	4.53
300947	4.8	8789.8	4.58
300947	4.9	9258.4	4.63
300947	5.0	9727.0	4.68
300947	5.099805878	10259.51	4.73
300948	0.0	0.0	0.0
300948	0.1	6.34	0.0
300948	0.2	12.68	0.05
300948	0.3	19.03	0.14
300948	0.4	25.37	0.27
